title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Nazistowscy lekarze. Mord medyczny i psychologia ludobójstwa,Robert Jay Lifton,2024-10-30,752,polski,Znak Horyzont,historia,papier,6,2,"Przysięgali ratować życie. Zdecydowali się zabijaćEutanazja osób niegodnych życia.Selekcje genetyczne i rasowe.Eksperymenty na ludziach.Zastrzyki z fenolu w serce.Masowe mordy na więźniach.Przełomowe i najbardziej wstrząsające dzieło wybitnego psychiatry Roberta J. Liftona to błyskotliwa analiza roli, jaką w czasie II wojny światowej odegrali lekarze służący III Rzeszy.Co nimi kierowało? Czego się dopuścili? Jak mogli z tym żyć? I czy na pewno medycyna skończyła z tym, co, jak mogłoby się nam wydawać, stanowi jej przeciwieństwo?Najważniejsze studium na temat udziału środowiska medycznego w procesie nazistowskiego ludobójstwa, obnażające najmroczniejszą stronę ludzkiej natury","7,8",9788324090037,https://lubimyczytac.pl/ksiazka/5131149/nazistowscy-lekarze-mord-medyczny-i-psychologia-ludobojstwa
Imperium hiszpańskie. Dzieje rozkwitu i upadku,Henry Kamen,2024-10-30,608,polski,Bellona,historia,papier,34,7,"Jak doszło do tego, że Hiszpania, kraj sam w sobie niezbyt bogaty, słabo zaludniony, a z uwagi na położenie geograficzne znajdujący się w pewnej izolacji od reszty Europy, stała się pierwszym globalnym supermocarstwem z posiadłościami na wszystkich kontynentach? Dlaczego nie zdołała utrzymać tej pozycji? Jakim przeobrażeniom podlegało to imperium, jak żyli w nim ludzie, dlaczego z czasem osłabło i upadło? Czy był to proces nieuchronny, czy zdecydowały inne względy?Autor przedstawia szeroki, panoramiczny obraz imperium hiszpańskiego - od jego początków, czyli odbicia z rąk Maurów Granady, aż do końca, jakim było opanowanie Teksasu i Kalifornii - a zasadniczą tezą jego książki jest to, że imperium nie było strukturą narzuconą, opartą wyłącznie na przemocy, choć to ona, okrutna i krwawa, wpłynęła na wizerunek Hiszpanii. Jego istnienie zależało od współdziałania zdobywców (i metropolii) z Indianami obu Ameryk, Murzynami oraz Azjatami. U jego podstaw leżała zatem różnorodność narodowościowa, kulturowa i obyczajowa. Ostatecznie było to jednak również jego słabością, która zdecydowała o przegraniu przez Hiszpanię rywalizacji z Anglią.","7,5",9788311176249,https://lubimyczytac.pl/ksiazka/5135337/imperium-hiszpanskie-dzieje-rozkwitu-i-upadku
Dzienniki Majskiego. Ambasador Stalina odsłania kulisy dyplomacji,Gabriel Gorodetsky,2024-10-30,664,polski,Bellona,historia,papier,11,3,"Iwan Majski (1884-1975),Rosjanin żydowskiego pochodzenia, w czasach carskich rewolucjonista i emigrant polityczny, w Związku Sowieckim został dyplomatą i w latach 1932-1943 pełnił funkcję ambasadora w Wielkiej Brytanii. W Londynie znalazł się w samym centrum polityki międzynarodowej, i to w bardzo burzliwych czasach poprzedzających wybuch drugiej wojny światowej oraz pierwszych latach tego krwawego konfliktu.Od 1934 roku Majski prowadził dzienniki, szczegółowo opisując swe działania, rozmowy i wrażenia. Na ich kartach pojawiają się czołowi politycy brytyjscy - z Chamberlainem, Churchillem i Edem na czele - a także plejada znaczących postaci z innych krajów, w tym przedstawicieli Polski. Obserwujemy także kulisy wielu ważnych wydarzeń.Ambasador zapisał się w historii stosunków polsko-sowieckich jako negocjator i sygnatariusz układu z 30 lipca 1941 r., który w imieniu Rzeczypospolitej podpisał premier i Naczelny Wódz gen. Władysław Sikorski. W swych zapiskach poświęcił sprawom polskim sporo miejsca. Niestety, jego opinie są wyraźnie podszyte niechęcią i uprzedzeniami typowymi dla komunistycznej propagandy. Dowiadujemy się, jak silną presję Stalin i sowiecka dyplomacja wywierali na władze brytyjskie, aby zmusić rząd polski do ustępstw wobec Moskwy, zwłaszcza w sprawie granic.Jak pisał Gabriel Gorodertsky, który dotarł do dzienników Majskiego, opracował je i wydał w Wielkiej Brytanii: „Nie wydobyto wcześniej z sowieckich archiwów żadnego innego prywatnego dokumentu o porównywalnym zakresie, wartości i objętości, który by rzucił tak wiele nowego światła na drugą wojnę światową i jej źródła. [Jego zaletami są] bezpośredni i szczery ton, jasność i przenikliwość spostrzeżeń, a także znakomita proza”.","7,5",9788311177147,https://lubimyczytac.pl/ksiazka/4920285/dzienniki-majskiego-ambasador-stalina-odslania-kulisy-dyplomacji
Historia Stanów Zjednoczonych Ameryki 1607–2024. Od osady do mocarstwa,Zbigniew Lewicki,2024-10-30,456,polski,Bellona,historia,papier,5,1,"Historia Stanów Zjednoczonych tym różni się od historii innych państw, że można ją przedstawić w postaci prostej linii pnącej się na osi czasu ku górze, praktycznie bez spadków czy zahamowań. Od mniejszej powierzchni do większej, od mniejszej liczby ludności do większej, od skromnych środków do olbrzymiego bogactwa, a wreszcie od jednej czy drugiej niewielkiej osady na wybrzeżu Atlantyku do supermocarstwa, a wszystko w ciągu nie więcej niż czterech stuleci. Gdyby wskazać, co stanowi źródło sukcesu tak młodego narodu, to najlepiej sięgnąć do amerykańskiej Deklaracji Niepodległości z 1776 roku, dokumentu znanego każdemu uczniowi i eksponowanemu na ścianach wszystkich amerykańskich szkół. Znajduje się w nim stwierdzenie, że Stwórca wyposażył ludzi „,w pewne niezbywalne prawa, wśród których znajdują się Życie, Wolność i Dążenie do Szczęścia“,. Nawet największy krytyk Ameryki nie może nie dostrzec, jak szybko i skutecznie kraj ten wykorzystał nie tylko posiadane zasoby naturalne, lecz także potencjał intelektualny niezliczonych rzesz imigrantów, którym stwarzał i stwarza wyjątkowe możliwości rozwoju.Niniejsza książka to pierwsza prezentacja całej historii tego państwa stworzona przez polskiego badacza, wybitnego amerykanistę, prof. Zbigniewa Lewickiego. Napisana przystępnym językiem dotrze do każdego odbiorcy zainteresowanego dziejami Stanów Zjednoczonych, w których w tym roku odbędą się wybory prezydenckie, przykuwając uwagę całego świata.","6,8",9788311176263,https://lubimyczytac.pl/ksiazka/5161860/historia-stanow-zjednoczonych-ameryki-1607-2024-od-osady-do-mocarstwa
Spowiedź szlachciców 1670. Szczera rozmowa z najgorszym królem Polski,Christopher Macht,2024-10-30,320,polski,Bellona,historia,papier,23,22,"Przenieśmy się do roku 1670. Przed ołtarzem stoją najgorszy król w historii Polski Michał Korybut Wiśniowiecki i jego małżonka Eleonora Habsburżanka. Lada moment po ceremonii rozpocznie się największa popijawa w historii Polski….Tymczasem władcę odwiedzają dwaj szlachcice – jego wyborcy, bo w Rzeczypospolitej to szlachta obiera królów – a przy tym wielcy pijanice. Opowiadają o czasach, w których przyszło im żyć i pić. Alkohol sprawia, że rozmowa jest wyjątkowo szczera, a uczestnicy nie gryzą się w język… Dowiadujemy się, że do pracy szlachetnie urodzeni mieli sługi i chłopów. Sami zaś skupiali się na hucznych biesiadach, na których wódka, piwo, wino i miód pitny lały się strumieniami. Czasami wyjeżdżali też na sejmy i sejmiki i przy okazji spotykali się z prostytutkami. Gdy te „podstawowe” potrzeby były zaspokojone, sądzili się – z każdym o wszystko – albo wszczynali burdy lub pojedynkowali się. Byleby tylko ich racja i honor zatriumfowały.Jaka była naprawdę polska szlachta? Dlaczego ichmościowie uderzali głową o posadzkę? Ile potrafili wypić i czemu na biesiadę zabierali ze sobą testament? I jak na to wszystko zapatrywał się król? Niski, gruby, kochający jeść, a do tego skrywający łysinę pod niezliczoną kolekcją peruk? Niech ten dialog będzie dowodem, że najlepsze skecze pisze życie!","6,3",9788311173910,https://lubimyczytac.pl/ksiazka/5129492/spowiedz-szlachcicow-1670-szczera-rozmowa-z-najgorszym-krolem-polski
Normanowie. Historia dynastii,David Crouch,2024-10-30,432,polski,Bellona,historia,papier,3,2,"W 911 roku wódz Normanów Rollon otrzymał zdobyty przez siebie kraj, zwany odtąd Normandią, jako lenno z rąk Karola III Prostego. Potomkowie normańskiego wodza, chociaż przyjęli chrześcijaństwo i ulegli całkowitej romanizacji, w skrytości pozostali dumni ze swoich wolnych duchem, awanturniczych i spragnionych rozlewu krwi przodków. W X i XI wieku wraz ze swymi drużynami kontynuowali ekspansję, opanowując m.in. południowe Włochy i Sycylię. W1066 książę Normandii Wilhelm II Bastard (Wilhelm I Zdobywca) podbił zaś Anglię. Rycerstwo Normandii brało też aktywny udział w krucjatach. Potomkowie Rollona stworzyli więc jedną z najważniejszych dynastii średniowiecznej Europy.David Crouch ukazuje również jak Normanowie przekształcili społeczeństwa, które podbili, wprowadzając nowe formy rządów, architekturę i kulturę. Przybliża także ich codzienne życie, strategie militarne i polityczne, które pozwoliły im na utrzymanie władzy przez wiele pokoleń.","6,3",9788311176287,https://lubimyczytac.pl/ksiazka/5131201/normanowie-historia-dynastii
Siemowit Nieustępliwy,Robert F. Barkowski,2024-10-30,312,polski,Bellona,historia,papier,2,2,"Co przyniesie kolejne dziesięć lat panowania polańskiego księcia Siemowita z dynastii Piastów? Los, bogowie, przeznaczenie i ludzie nie dadzą mu zaznać spokoju. Pomiędzy wrogimi sąsiadami, komplikacjami rodzinnymi, dalekosiężnymi zamiarami i własnymi słabościami kroczy nieustępliwie ścieżką wypełnioną przygodami. Kuzyn Mścibor miota się bezsilnie w Ujściu nad Notecią, niezdolny odzyskać Kołobrzeg. Kuzyn Lubowit na ziemi Lędzian uwikłał się w bratobójcze walki grodowych wodzów. Kuzyn Ścisło na Łużycach broni się uparcie przed ekspansją Czechów. Ciotka Nawojka, księżna Wkrzanów, staje w obliczu najazdu Wolinian. Na domiar złego Lutycy z Radogoszczy zaprzysięgli Siemowitowi odwieczną wrogość, książęta pobratymczych plemion za Wartą również. Jak w tej sytuacji odzyskać dziedzictwo ojca – Lubusz? Jak sięgnąć po dziedzictwo żony Dobiechny – Kraków? Zwłaszcza gdy na plemię Polan spadają niespodziewanie okrutne ciosy…To nowy tom z cyklu Roberta F. Barkowskiego poświęconego przodkom Mieszka I.","7,5",9788311176942,https://lubimyczytac.pl/ksiazka/5162405/siemowit-nieustepliwy
GameOverDrive. Historie z polskiej branży gier wideo,Paweł Olszewski,2024-10-30,258,polski,Manufaktura Książek,historia,papier,7,1,"Ile było wersji pierwszego komputerowego Wiedźmina i dlaczego po premierze jego ostatecznej iteracji CD Projekt niemal splajtował? Kto na długo przed autorami przygód Geralta z Rivii tworzył w Polsce gry wideo, które z powodzeniem sprzedawano na Zachodzie nakładem samego Electronic Arts? Jak to możliwe, że najpopularniejszą w Polsce konsolą pierwszej połowy lat 90. XX wieku została piracka podróbka sprzętu Nintendo? Jak polski gamedev przeszedł z giełdy na ul. Grzybowskiej na tę z ul. Książęcej - Giełdę Papierów Wartościowych? To tylko kilka pytań, na które odpowiada „GameOverDrive”.Książka opisuje narodziny, rozwój i późniejsze niesamowite przyspieszenie polskiej branży gier wideo. Na tle historii światowego rynku gier, poprzez wzajemnie przeplatające się, pełne ciekawostek i nieoczywistych zwrotów akcji historie z polskiej branży, pokazuje, jak rodzime gry przeistaczały się z lokalnych ciekawostek w ikony globalnej popkultury.KSIĄŻKA DOSTĘPNA NA WWW.GAMEOVERDRIVE.PL","7,1",9788368125061,https://lubimyczytac.pl/ksiazka/5127700/gameoverdrive-historie-z-polskiej-branzy-gier-wideo
Wyprawy krzyżowe. Bizancjum,Andrzej Michałek,2024-10-30,248,polski,Bellona,historia,papier,8,3,"Już od III wieku dzielono imperium rzymskie, jednak ostatecznego podziału dokonał w 395 roku cesarz Teodozjusz I Wielki. Cesarstwo wschodniorzymskie, zwane z czasem bizantyjskim objęło wówczas Półwysep Bałkański, Azję Mniejszą, część Armienii, Syrię z Palestyną, Egipt i Cyrenajkę oraz wyspy Morza Egejskiego, Kretę i Cypr. Stolicą państwa od czasów Konstantyna Wielkiego (330) był Konstantynopol (poprzednia nazwa Bizancjum, która później przeszła na cesarstwo). W wielonarodowym państwie czynnikiem zespalającym były: rzymska administracja i prawo oraz dominująca tu kultura grecka i język grecki. Przez tysiąc lat niezwykłe imperium broniło wschodniej flanki Europy, dzięki czemu mogła stać się tym, czym jest obecnie.Autor ukazuje ten okres dziejów Bizancjum, w którym na wojskowość miała wpływ religijność. Dawne wzorce antyczne się nie sprawdzały, wobec czego powstały nowe. Ich głównym wyróżnikiem było to, że chrześcijanie, opętani ideą „świętej wojny”, sami walki unikali, a do obrony imperium angażowali barbarzyńców.","5,0",9788311174290,https://lubimyczytac.pl/ksiazka/5162401/wyprawy-krzyzowe-bizancjum
II wojna światowa. Władcy przestworzy,Jarosław Wróbel,2024-10-30,256,polski,Bellona,historia,papier,1,0,"Album z pracami Jarosława Wróbla przenosi Czytelnika w czasy zmagań powietrznych na frontach II wojny światowej oraz poprzedzającego tę wojnę konfliktu japońsko-chińskiego.Szczególnie cieszy duży wybór ilustracji, związanych z działaniami we wrześniu 1939 roku – ukazujących zarówno samoloty polskie jak i niemieckie. Swojskie motywy pojawiają się i później – ukazując samoloty polskich pilotów walczących we Francji, w Bitwie o Anglię i w działaniach bojowych na zachodzie Europy praktycznie do końca największego w dziejach ludzkości konfliktu zbrojnego. W albumie przedstawiono samoloty, które są niemal legendą – jak polskie „jedenastki” czy Łosie, brytyjskie Spitfire’y, niemieckie Messerschmitty, amerykańskie Mustangi czy japońskie Zero, jak i praktycznie nieznane – jak australijski myśliwiec Boomerang czy niemiecki Dornier Do 335. Pokazano wiele samolotów asów lotniczych – i tych znanych, jak choćby Niemiec Erich Hartmann, i tych mniej znanych, jak choćby Bułgar Stojan Stojanow. Oczywiście, nie zabrakło samolotów asów Lotnictwa Polskiego – jak choćby Spitfire dowódcy Dywizjonu 303 Jana Zumbacha z zabawnym godłem Kaczora Donalda na kadłubie. Kunszt artystyczny Autora – jak i zawartość merytoryczna – sprawia, że książka jest godna polecenia wszystkim entuzjastom lotnictwa, historii II wojny światowej i tym, którzy po prostu lubią dobre malarstwo batalistyczne.","2,0",9788311177567,https://lubimyczytac.pl/ksiazka/5162220/ii-wojna-swiatowa-wladcy-przestworzy
Najbliższe kresy. Ostatnie polskie lata,Sławomir Koper,2024-10-29,568,polski,Fronda,historia,papier,1,1,"Kiedy w 2019 roku ukazały się Ostatnie lata polskiego Lwowa, nie podejrzewałem, że jest to początek cyklu, który będzie liczył kilka tomów. W niniejszej, szóstej już części, skoncentrowałem się na terenach dzisiejszej Litwy i Białorusi, gdyż wprawdzie naszych rodaków na tych ziemiach pozostało niewielu, to jednak w ostatnich dwóch stuleciach nadawali oni ton tamtejszemu życiu kulturalnemu i społecznemu.A w latach powstań narodowych i okresie międzywojennym – także politycznemu. Sławomir Koper* Stanisław Moniuszko w Wilnie i Mińsku. Nieznane szczegóły biografii wielkiego kompozytora* „ Athenaum ” Ignacego Józefa Kraszewskiego* Człowiek, który swoją kreską zatrzymał czas. Napoleon Orda* Bulwar Aleksandryjski w Wilnie. Tajna drukarnia „Robotnika”, organu PPS-u* Riviera Tyszkiewiczów. Ekskluzywna Połąga po polsku* Nowotrzeby i Kalużyce. Młodość Melchiora Wańkowicza* Władysław Broniewski. Frontowe przypadki ideowego komunisty* Obca w Grodnie. Nadniemeńskie lata Zofii Nałkowskiej* Jak pozbyć się opozycji parlamentarnej. Proces brzeski* Ordonka w Wilnie. Niezwykłe przypadki wielkiej gwiazdy.* Bereza Kartuska. Hańba demokracji II Rzeczypospolitej.* Prawda historyczna a prawda Hollywood. Tewje Bielski i Puszcza Nalibocka* Sergiusz Piasecki kontra Czesław Miłosz. A wszystkiemu winna kobieta* Ostatni repatrianci kresowi. Czesław Niemen i Władysław Kozakiewicz.","10,0",9788380790674,https://lubimyczytac.pl/ksiazka/5161858/najblizsze-kresy-ostatnie-polskie-lata
The Great Transformation: China’s Road from Revolution to Reform,Chen Jian,2024-10-29,424,angielski,Yale University Press,historia,papier,0,0,"The first thorough account of a formative and little understood chapter in Chinese historyOdd Arne Westad and Chen Jian chronicle how an impoverished and terrorized China experienced radical political changes in the long 1970s and how ordinary people broke free from the beliefs that had shaped their lives during Mao’s Cultural Revolution. These changes, and the unprecedented and sustained economic growth that followed, transformed China and the world.In this rigorous account, Westad and Chen construct a panorama of catastrophe and progress in China. They chronicle China’s gradual opening to the world—the interplay of power in an era of aged and ailing leadership, the people’s rebellion against the earlier government system, and the roles of unlikely characters: overseas Chinese capitalists, American engineers, Japanese professors, and German designers. This is a story of revolutionary change that neither foreigners nor the Chinese themselves could have predicted.","0,0",9780300267082,https://lubimyczytac.pl/ksiazka/5161808/the-great-transformation-china-s-road-from-revolution-to-reform
"Tam, gdzie mieszka wiatr. Archeologiczne zagadki Bliskiego Wschodu",Piotr Kołodziejczyk,2024-10-27,344,polski,Bo.wiem,historia,papier,11,3,"Wsłuchaj się w szept historii.Kim byli pierwsi rolnicy i jak ich wynalazki zmieniły świat? W jaki sposób starożytne miasta wpłynęły na rozwój dzisiejszej edukacji? Czy globalny handel wyglądałby tak samo, gdyby nie antyczni kupcy? Co możemy powiedzieć o codziennym życiu kilka tysięcy lat temu analizując smak mansafu? Piotr Kołodziejczyk zabiera nas w fascynującą podróż przez wieki w poszukiwaniu źródeł cywilizacji.Razem z autorem wędrujemy po drogach i bezdrożach Bliskiego Wschodu szukając odpowiedzi na pytanie, kim byli twórcy kultury. Z akademicką wnikliwością przyglądamy się krzemiennym sierpom, hetyckim mieczom i monumentalnym grobowcom, by rozwiązać zagadkę rozkwitu i zmierzchu cywilizacji, które ukształtowały współczesny świat. Badając historie Sumerów, Babilończyków czy Fenicjan możemy dostrzec nieprzerwany łańcuch ludzkiej kreatywności, z którego zrodziły się immanentne elementy społeczeństw: pismo, władza i religia.""Tam, gdzie mieszka wiatr"" pokazuje pełną wzlotów i upadków drogę ludzkości od czasów homo erectus do homo extensus. Poprowadzona z lekkością i swadą narracja, wzbogacona fotografiami i rysunkami zainteresuje nie tylko miłośników archeologii, ale wszystkich, którzy spoglądając w przeszłość, chcą zrozumieć teraźniejszość.","8,4",9788323354314,https://lubimyczytac.pl/ksiazka/5128213/tam-gdzie-mieszka-wiatr-archeologiczne-zagadki-bliskiego-wschodu
Linia na piasku,James Barr,2024-10-25,512,polski,Prześwity,historia,papier,36,14,"Fascynująca historia brytyjsko-francuskiej rywalizacji o wpływy na Bliskim Wschodzie ̶ i jej skutkiW 1916 roku, w połowie I wojny światowej, dwóch mężczyzn potajemnie dokonało podziału Bliskiego Wschodu. Byli to sir Mark Sykes ̶ brytyjski polityk wizjoner, oraz François Georges-Picot – francuski dyplomata. Zawarta przez nich umowa, mająca rozładować napięcie zagrażające porozumieniu Entente cordiale, wyznaczała granicę interesów, linię, która biegła od Morza Śródziemnego do Persji. Francja objęła zwierzchność nad terytoriami leżącymi na północ, a Wielka Brytania przejęła władzę mandatową nad ziemiami na południe. Pomimo przeciwności zawarty wtedy pakt przetrwał wojnę i po jej zakończeniu stanowił podstawę do podziału regionu na pięć nowych państw, które znalazły się pod protektoratem Wielkiej Brytanii i Francji. Stworzenie brytyjskich mandatów Palestyny, Transjordanii oraz Iraku, a także objęcie przez Francję zwierzchności nad Libanem i Syrią doprowadziło do powstania dwóch sąsiadujących ze sobą niestabilnych terytoriów.Kolejne trzy dekady to ponura opowieść o przemocy i tajnych politycznych manipulacjach w wykonaniu polityków, dyplomatów, szpiegów oraz żołnierzy, w której istotną rolę odegrali m.in. T.E. Lawrence, Winston Churchill oraz Charles de Gaulle.Książka opowiada historię krótkiej, lecz niezwykle istotnej epoki panowania Wielkiej Brytanii i Francji na Bliskim Wschodzie. Wyjaśnia, w jaki sposób dawne antagonizmy pomiędzy dwoma mocarstwami rozpaliły obecny konflikt między Arabami i Żydami, a także doprowadziły ostatecznie do wojen – pomiędzy Wielką Brytanią a Francją w 1941 roku oraz między Arabami i Żydami w roku 1948. Wykorzystując odtajnione niedawno dokumenty brytyjskich oraz francuskich archiwów, James Barr wraca do tego ukrywanego konfliktu, by po raz pierwszy opisać zadziwiający rewanż Francji za odsunięcie jej od władzy w Libanie oraz Syrii na skutek działań Wielkiej Brytanii.","7,6",9788381756051,https://lubimyczytac.pl/ksiazka/5129233/linia-na-piasku
"Król Olch. Wilm Hosenfeld, oficer, który uratował Władysława Szpilmana. Otto von Wächter, generał SS, który ograbił Kraków",Magdalena Ogórek,2024-10-25,304,polski,"Zona Zero, XLM",historia,papier,8,3,"""Świetnie napisane. Dowiedziałem się więcej o człowieku, który uratował mojego Ojca” - Andrzej SzpilmanFascynujące śledztwo historyczno-dziennikarskie dotyczące:* przerzutu hitlerowskich zbrodniarzy do Ameryki Południowej* niezwykłych losów kapitana Wilma Hosenfelda""Świetnie napisane. Dowiedziałem się więcej o człowieku, który uratował mojego Ojca”. - Andrzej SzpilmanFascynujące śledztwo historyczno-dziennikarskie dotyczące:* przerzutu hitlerowskich zbrodniarzy do Ameryki Południowej * dostępu do Tajnego Archiwum Watykańskiego* niezwykłych losów kapitana Wilma Hosenfelda, niemieckiego oficera, który uratował Władysława Szpilmana, bohatera filmu Romana Polańskiego „Pianista”* ratowania przez Hosenfelda sakraliów z warszawskich kościołów po upadku Powstania Warszawskiego* nowych wątków dotyczących rabunku polskich dzieł sztuki przez Ottona von Wächtera, gauleitera Galicji, o którym Magdalena Ogórek pisała już w dwóch poprzednich bestsellerach* zbrodni hitlerowskich, w które zamieszany był Wächter* niewyjaśnionych tajemnic grabieży polskiego dziedzictwa przez państwo niemieckieBiografia równoległa dwóch oficerów noszących niemiecki mundur: zbrodniarza wojennego (Otto von Wächter) i szlachetnego człowieka (Wilm Hosenfeld),który uratował wiele istnień ludzkich na terenie okupowanej Polski, o którego uwolnienie z rosyjskiego gułagu zabiegały po wojnie u władz sowieckich dziesiątki obywateli polskich, a przede wszystkim Władysław Szpilman.Magdalena OgórekHistoryk, patriotka, pasjonatka sztuki. Doktor nauk humanistycznych. W 2015 roku kandydowała na urząd Prezydenta RP. Ongiś dziennikarka TVP, obecnie telewizji wPolsce24. Między programami odbywa spotkania z dziećmi zbrodniarzy wojennych, esesmanów, komendantów obozów koncentracyjnych - z tych rozmów rodzą się książki. W 2017 roku dzięki jej staraniom do Krakowa powróciły trzy obiekty muzealne, wywiezione przez rodzinę Wächterów podczas II wojny światowej.","8,0",9788368123081,https://lubimyczytac.pl/ksiazka/5162155/krol-olch-wilm-hosenfeld-oficer-ktory-uratowal-wladyslawa-szpilmana-otto-von-wachter-general
Ziemianie z podkarpackich dworów,Łukasz Bajda,2024-10-25,272,polski,Libra,historia,papier,4,1,"Niniejszy tom zawiera dwadzieścia trzy opowieści o postaciach związanych z dworami i pałacami dzisiejszego województwa podkarpackiego, m.in. w: Babicy, Bachórcu, Bratkówce, Cisnej, Dwerniku, Korczynie, Lesku, Nozdrzcu, Mikulicach, Myczkowie, Strzegocicach, Zarzeczu i Żubraczem. W sposób przekrojowy ukazuje niezwykłe zróżnicowanie warstwy ziemiańskiej. Jej przedstawicieli, wśród których znajdziemy pisarzy, malarzy, naukowców, polityków, powstańców i żołnierzy, dzieliły poglądy i kondycja finansowa. Jedni byli majętni, jak należący do galicyjskiej elity Włodzimierz Dzieduszycki, inni, jak Kazimierz Józef Turowski, oddani swojej życiowej pasji, stali się z czasem bankrutami. Obok rodzin, których rola w dziejach jest dobrze znana – Fredrów, Krasickich czy Starowieyskich – znajdziemy tu historie osób już niestety zapomnianych, jak Celina Dominikowska czy Jerzy Janowski. Świat ziemian przeminął bezpowrotnie wraz z reformą rolną z 1944 roku. Odebrano im dwory i majątki, a oni musieli się odnaleźć w zupełnie nowych realiach. Pomimo trudności wielu z nich zaznaczyło trwały ślad na niwie polskiej nauki, kultury, gospodarki i polityki.","7,8",9788368153408,https://lubimyczytac.pl/ksiazka/5163432/ziemianie-z-podkarpackich-dworow
Postać władczyni Himiko w japońskiej pamięci kulturowej,Hanna Kelner,2024-10-25,224,polski,Polska Fundacja Japonistyczna,historia,papier,0,0,"Słoneczna królowa. Femme fatale. Matka narodu. Krucha piękność. Harda dowódczyni.To wiele twarzy Himiko – legendarnej japońskiej władczyni z III wieku. Jako kobieta u władzy, szamanka i uzdolniona dyplomatka stała się prawdziwą ikoną japońskiej kultury. Ale jej historia ma także ciemną stronę: przez ludzi swojego czasu nazywana była czarownicą, a późniejsi kronikarze umniejszali ją jako polityczne narzędzie w rękach mężczyzn.Kim Himiko była naprawdę? Które oblicze władczyni jest tym autentycznym? Dr Hanna Kelner szukając odpowiedzi, analizuje obraz Himiko w pamięci kulturowej na podstawie różnych tekstów kultury: literatury oraz scenariuszy filmowych, gier wideo i komiksów. Ukazuje sieć tworzoną przez te utwory, z której wyłania się wielowymiarowy, skomplikowany obraz wyjątkowej postaci, która od setek lat wciąż fascynuje i intryguje.","0,0",9788396362636,https://lubimyczytac.pl/ksiazka/5170744/postac-wladczyni-himiko-w-japonskiej-pamieci-kulturowej
Legendy Kryształowy Trakt,Karolina Rodek-Wójcik,2024-10-24,250,polski,Self Publishing Karolina Rodek-Wójcik,"baśnie, legendy, podania",papier,7,5,"Witaj w krainie, gdzie legenda staje się rzeczywistością.Bezwzględny władca dżungli Tsatse jest gotowy na wszystko, by ochronić swoje królestwo przed ludźmi. Na szczęście Bogini Annisa czuwa i stara się zapobiec nieuniknionemu starciu. Czy jednak jej moc wystarczy, aby uchronić wszelkie stworzenia przed wojną? Zanurz się w opowieść o odważnym stadzie koni walczących o przetrwanie, pradawnych smokach i ludzkich plemionach. Poznaj prawdę o pochodzeniu Mel — dziewczyny, która może odmienić przyszłość świata zwierząt i ludzi.Ta niezwykła historia przeniesie cię w świat pełen magii, potężnych bohaterów i tajemnic.","8,9",9788396795724,https://lubimyczytac.pl/ksiazka/5165152/legendy-krysztalowy-trakt
Kreta,Witold Supiński,2024-10-23,136,polski,Bellona,historia,papier,29,0,"Między grudniem 1940 a lutym 1941 roku generał Archibald Wavell przeprowadził operację „Compass” rozbijając wojska włoskie w Libii, a następnie zajął Włoską Afrykę Wschodnią. Dalszą ofensywę w Afryce Północnej powstrzymała w kwietniu 1941 niemiecka inwazja na Grecję. Wavell otrzymał rozkaz przerzucenia części oddziałów na ten teatr walki i poniósł tam spektakularną porażkę. W czasie operacji „Merkury” niemieckie wojska powietrznodesantowe zdołały opanować Kretę.Ten kolejny tomik z reaktywowanego legendarnego cyklu wydawniczego wydawnictwa Bellona przybliża czytelnikowi dramatyczne wydarzenia największych zmagań wojennych w historii; przełomowe, nieznane momenty walk; czujnie strzeżone tajemnice pól bitewnych, dyplomatycznych gabinetów, głównych sztabów i central wywiadu.","7,1",9788311176621,https://lubimyczytac.pl/ksiazka/5133364/kreta
Peryskop w górę,Zbigniew Damski,2024-10-23,176,polski,Bellona,historia,papier,23,1,"Przez pierwsze lata drugiej wojny światowej polskie okręty podwodne nie mogły pochwalić się licznymi sukcesami. Największym było zatopienie przez ORP „Orzeł” w 1940 roku niemieckiego transportowca „Rio de Janeiro”. Sytuacja zmieniła się w 1943 roku. Na Morzu Śródziemnym pojawiły się „Sokół”, a potem „Dzik”. Były bardzo skuteczne. Anglicy nazwali je nawet terrible twins – strasznymi bliźniakami. Autor opisuje zwycięstwa polskich okrętów wojennych, ale równocześnie pokazuje, że ich służba była skrajnie niebezpieczna, a życie załogi nieraz wisiało na włosku.Ten kolejny tomik z reaktywowanego legendarnego cyklu wydawniczego wydawnictwa Bellona przybliża czytelnikowi dramatyczne wydarzenia największych zmagań wojennych w historii; przełomowe, nieznane momenty walk; czujnie strzeżone tajemnice pól bitewnych, dyplomatycznych gabinetów, głównych sztabów i central wywiadu.","6,6",9788311175860,https://lubimyczytac.pl/ksiazka/5133358/peryskop-w-gore
