title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Four of Hearts,Seven Rue,2024-09-07,241,angielski,Independently published,"literatura obyczajowa, romans",e-book,0,0,"It only took one short elevator ride with the four male strippers for Lola to be captivated by their charm. A quick, flirty conversation left her longing to see them again. To her delight, the men felt an undeniable pull toward her, and that brief interaction led to them crossing paths again—this time not by accident. It wasn’t long before a fire ignited between them, and though Lola had never been the type of woman to believe in true love, she found herself falling for them unexpectedly. Their passion burned bright, consuming them all in a whirlwind of emotions and desire. Their relationship couldn’t be any sweeter, and Lola’s men showed her daily how worthy of their unconditional love she was. …even when things turned sour.","0,0",,https://lubimyczytac.pl/ksiazka/5132898/four-of-hearts
"Przyjechałaś, pojedziesz... jak zawsze",Urszula Słowik,2024-09-06,252,polski,Novae Res,"literatura obyczajowa, romans",papier,3,1,"Niektóre relacje pozostawiają ślad w duszyDolny Śląsk, Kraina Wygasłych Wulkanów. Dziewczyna co roku przyjeżdża w te strony na wakacje, przyciągana pięknem krajobrazu i wspomnieniami z dzieciństwa.Chłopak mieszka tutaj od zawsze. Pewnego lata dostrzega dziewczynę na ulicy i postanawia zrobić wszystko, by ją bliżej poznać. Ona jednak po każdych wakacjach wyjeżdża, a on nie ma odwagi, by o nią zawalczyć…Dziewczyna to już dorosła kobieta, która analizuje swoją przeszłość i zabiera Czytelników w pełną wzruszeń i uśmiechu podróż do jej rodzinnych stron na Dolnym Śląsku. Niekiedy z nostalgią, a czasem z pragmatyczną trzeźwością rozmyśla nad minioną młodością i uczuciem do mężczyzny, który kiedyś zajmował szczególne miejsce w jej sercu.„Przyjechałaś, pojedziesz… jak zawsze” to poruszająca opowieść o poszukiwaniu szczęścia i trudnych życiowych wyborach.","5,7",9788383732350,https://lubimyczytac.pl/ksiazka/5126804/przyjechalas-pojedziesz-jak-zawsze
Saving 6. Część druga,Chloe Walsh,2024-09-05,332,polski,NieZwykłe,"literatura obyczajowa, romans",papier,149,31,"Joey Lynch przegrał.Przegrał walkę z samym sobą. Miał nie zbliżać się do Aoife, chociaż raz w swoim życiu chciał postąpić właściwie. Ta dziewczyna jednak całkowicie zawładnęła jego zmysłami i nie potrafił jej się oprzeć.Wypełniło go wszechogarniające pragnienie, żeby ją chronić, być blisko, zatrzymać ją tylko dla siebie. Nigdy nie czuł się w ten sposób, nigdy niczego bardziej nie pragnął.Joey nie słynie ze związków na stałe. W zasadzie niczego żadnej dziewczynie nie obiecuje. Każda wie, że relacja z nim to nic poważnego. Aoife natomiast ma chłopaka. I jakby tego było mało, Joey właśnie został z nią przyłapany.Wydaje się, że wszystko i wszyscy są przeciwko nim. Czy zyskają szansę, żeby naprawdę być razem?Książka zawiera treści nieodpowiednie dla osób poniżej osiemnastego roku życia.","8,2",9788383626147,https://lubimyczytac.pl/ksiazka/5119924/saving-6-czesc-druga
Wybór,Karolina Wójciak,2024-09-05,304,polski,Karolina Wójciak,"literatura obyczajowa, romans",papier,240,22,"Trzeci tom serii GarnetMontana, 1898 rok.Isabelle staje przed wyborem, który może odmienić jej życie. Aby nabyć ziemię pod wymarzony dom, musi wyjść za mąż. Ten drobny szczegół zmusza ją do wystąpienia z prośbą o pomoc do Williama. Jest pewna, że on jako jedyny jest w stanie zrozumieć jej sytuację.Czy aranżowane małżeństwo to dobry pomysł, czy też najgorsza decyzja, jaką podjęła?","7,9",9788367308410,https://lubimyczytac.pl/ksiazka/5124743/wybor
Carski agent,Justyna Andrulewicz,2024-09-05,272,polski,Wydawnictwo Najlepsze,"literatura obyczajowa, romans",papier,27,21,"Londyn, 1902 rok. Radykalne, wielonarodowe Clerkenwell i rozrywkowe Soho. Na drodze do wspólnego szczęścia inspektora Scotland Yardu Valentine’a Cosgrove’a i złodziejki Caitlin Brogan stają duchy przeszłości. Gdy na trop Caitlin wpada agent carskiej tajnej policji Ochrany, Irlandka postanawia podjąć ryzykowną grę i pokonać szpiega jego własną bronią. Niebezpieczna prowokacja może kosztować ją życie…Czy Caitlin jest gotowa poświęcić miłość, aby zdemaskować carskiego agenta i uratować dwójkę porwanych przyjaciół? Czy Valentine wybierze bezpieczeństwo Zjednoczonego Królestwa czy zakazane uczucie do irlandzkiej złodziejki?Kłamstwa i namiętności przeplatają się z klimatem pełnego kontrastów edwardiańskiego Londynu - od marmurowych posadzek i sal balowych w zachodniej dzielnicy Westminster po pełne nędzy uliczki we wschodnim East Endzie.Kochasz romanse historyczne pełne tajemnic i intryg jak „Poldark” czy „Outlander”? A może preferujesz zagadki kryminalne rodem z seriali „Ripper Street” lub „Alienista”? Jeśli pragniesz poznać mroczną stronę epoki, seria „Londyn – Dublin – Petersburg” będzie dla ciebie wymarzoną lekturą.Londyn – Dublin – Petersburg. Trzy miasta. Dwoje bohaterów. Jedna historia.","8,1",9788383523910,https://lubimyczytac.pl/ksiazka/5127770/carski-agent
Zastanów się dwa razy,Joss Wood,2024-09-05,160,polski,HarperCollins Polska,"literatura obyczajowa, romans",papier,1,0,"Po jednej nocy z Jude’em Fisherem Addi Fields spodziewa się dziecka. Ma na utrzymaniu trzy przyrodnie siostry, a wkrótce z powodu ciąży może stracić pracę. Jude czuje się odpowiedzialny i chce jej pomóc, lecz zgodnie z testamentem ojca nieślubne dziecko wykluczy go z zarządzania firmą przez kolejne dziesięć lat. Gdyby się pobrali, to co innego. Wystarczyłoby małżeństwo na półtora roku, a potem znowu oboje będą wolni. Jude sądzi, że Addi odpowiada taki układ, ona jednak nie chce małżeństwa tylko na chwilę…","5,0",9788383428123,https://lubimyczytac.pl/ksiazka/5129526/zastanow-sie-dwa-razy
Lek na serce,Karin Baine,2024-09-05,160,polski,HarperCollins Polska,"literatura obyczajowa, romans",papier,3,0,"Lily postanowiła nie zakładać rodziny. Chorowała na serce, więc uznała, że skoro jej zdrowie może w każdej chwili się załamać, poświęci się bez reszty pracy. Po ukończeniu medycyny organizowała różne akcje, by nieść pomoc ludziom z problemami kardiologicznymi. W jednym z projektów pracowała z Finnem, samotnym ojcem dwóch córeczek. Zaskoczyła ją chemia, która pojawiła się między nimi. Oboje nie chcieli jednak związku, każde z innych powodów. Ale przelotny romans? Czemu nie. Finn po jakimś czasie stwierdził, że nie odpowiada mu spotykanie się ukradkiem. Zaczął namawiać Lily na prawdziwy związek, bo należy w pełni cieszyć się życiem, póki trwa...","5,7",9788383428406,https://lubimyczytac.pl/ksiazka/5129534/lek-na-serce
Skandale to moja specjalność; Ucieczka przed paparazzi,Kali Anthony,2024-09-05,320,polski,HarperCollins Polska,"literatura obyczajowa, romans",papier,2,0,"Kali Anthony - ""Skandale to moja specjalność"" Sara Conrad uniknęła aranżowanego małżeństwa, rodzice od razu jednak wybierają dla niej innego kandydata. Sara nie chce poświęcać swojego życia dla majątku i pozycji rodziny, ucieka więc z domu. Zwraca się po pomoc do księcia Lance’a Astilla, znanego playboya. Romans z człowiekiem o tak złej reputacji powinien wystarczyć, by odstraszyć niechcianych kandydatów. Sara nie spodziewała się jednak, że zakocha się w księciu…Kim Lawrence - ""Ucieczka przed paparazzi""Szef jednego z największych wydawnictw na świecie Gianni Fitzgerald jest mistrzem radzenia sobie w najtrudniejszych sytuacjach biznesowych. W życiu osobistym jednak nie układa mu się najlepiej. Samotne ojcostwo jest dla niego wielkim wyzwaniem, w dodatku matka jego syna atakuje go w mediach. Aby chronić dziecko przed paparazzi, Gianni wyjeżdża z nim na jakiś czas z Londynu na wieś. Tam poznaje piękną rudowłosą Mirandę…","5,0",9788383428086,https://lubimyczytac.pl/ksiazka/5129523/skandale-to-moja-specjalnosc-ucieczka-przed-paparazzi
W porywie serca; Tydzień w Kornwalii,Lela May Wight,2024-09-05,320,polski,HarperCollins Polska,"literatura obyczajowa, romans",papier,2,0,"Lela May Wight - ""W porywie serca""Gdy Flora kończy dwadzieścia jeden lat, dowiaduje się prawdy o swoim pochodzeniu: jest adoptowana, a jej biologiczna matka była uzależniona od narkotyków. Teraz rozumie, dlaczego rodzice zawsze tak ją kontrolowali, uczyli kierowania się rozumem, a nie emocjami, i wymagali przestrzegania zasad. Czuje jednak, że musi sama siebie poznać. Wyjeżdża do Londynu i chce zrobić coś, co podyktuje jej serce. Wtedy poznaje Raffaelego Russo…Lee Wilkinson - ""Tydzień w Kornwalii""Arystokrata i milioner Zander Devereux postanawia dać szansę młodziutkiej prawniczce Caris Belmont i zleca jej sprawę. Przy okazji liczy, że pozna ją bliżej. Po wspólnie spędzonym tygodniu nad pięknym jeziorem ich romans rozkwita. I wtedy nieoczekiwanie Caris znika bez słowa wyjaśnienia. Zander odnajduje ją po trzech latach. Caris chciałaby do niego wrócić, lecz obawia się jego reakcji, gdy pozna jej sekret…","3,5",9788383428000,https://lubimyczytac.pl/ksiazka/5129522/w-porywie-serca-tydzien-w-kornwalii
Kawałek raju; (Nie)grzeczny seks,Kate Carlisle,2024-09-05,320,polski,HarperCollins Polska,"literatura obyczajowa, romans",papier,0,0,"J. Margot Critch - ""Kawałek raju""Piper leci do Teksasu, by poznać swoją nowo odnalezioną rodzinę. Na lotnisku wpada jej w oko Maverick Kane. Od pierwszej chwili między nimi iskrzy. Nawiązują romans. Wkrótce Piper dowiaduje się, że jej rodzina toczy z Kane’ami wieloletni spór o ziemię. Obawia się, że będzie musiała wybrać między bliskimi a kochankiem. Nie chce zrywać z rodziną, ale jeszcze bardziej nie chce rezygnować z cudownych nocy z Maverickiem...Kate Carlise - ""(Nie)grzeczny seks""Czy kobieta może bez końca fantazjować o przystojnym, wysportowanym i bogatym szefie? A mężczyzna gapić się bezkarnie na opalone nogi atrakcyjnej zastępczyni? Ellie i Aidan nie chcą związku, ale odrobina seksu nie zaszkodzi. Spisują warunki swego romansu w umowie, którą na chłodno przedyskutowali. Jeszcze nie wiedzą, że namiętność nie daje się ująć w paragrafy...","0,0",9788329110655,https://lubimyczytac.pl/ksiazka/5129525/kawalek-raju-nie-grzeczny-seks
Take: A Brother's Best Friend Romance (Fury Brothers Book 4),Anna Hackett,2024-09-05,251,angielski,Self Publishing,"literatura obyczajowa, romans",e-book,4,0,"I share a perfect kiss with a handsome stranger…only to find out that he’s my brother’s best friend.New Orleans is an exciting new start for me. When I’m not in my lab working on my project, I’m determined to enjoy all the city has to offer. That’s how I ended up at a party hosted by the Fury Brothers.That’s how I ended up kissing Reath Fury. Six-feet something of dark, handsome, and gorgeous.When Reath finds out I’m the little sister of his best buddy from the military, he’s not happy.But then I get attacked in my lab. Someone is after my project. Did I mention I have top-secret military funding? Turns out some very bad people plan to auction my work to the highest bidder.Now Reath vows to keep me safe. The former CIA agent gives new meaning to the words overprotective and bossy. But spending every hour of the day together makes it impossible to keep our hands off each other.We agree to keep it our little secret—all sex, no emotions allowed.But the criminal after my project has a history with Reath, and he’s out for revenge. My brother’s best friend, the man who tells me he doesn’t do love, is the only one who can protect me.And the only one who can break my heart.The Fury Brothers: fierce, loyal, and live by their own codeFive men who grew up in foster care and became brothers by choice. They vow to always have each other’s back: no questions, no doubts, no hesitation. They protect their own…always.","7,5",9781923134300,https://lubimyczytac.pl/ksiazka/5132690/take-a-brother-s-best-friend-romance-fury-brothers-book-4
Psycho Reign,N.O. One,2024-09-05,305,angielski,Kindle Edition,"literatura obyczajowa, romans",e-book,0,0,"This girl will be the death of me.Between club business and my Cherry’s need to make my life difficult, the dangers are real.Bodies from the morgue are still going missing, and the drug problem in our town is out of control.All of that takes the back seat as our world comes crashing down on us, destroying the hope we’ve been building.With shattered hope comes war and destruction.When they come for us, we push back, always. And when we push back, death follows.Problem is, how can we kill someone we can’t find?We hunt, we avenge and, in the end, we reign.","0,0",,https://lubimyczytac.pl/ksiazka/5133394/psycho-reign
Trzeba było mnie zatrzymać,Justyna Luszyńska,2024-09-04,384,polski,Spisek Pisarzy,"literatura obyczajowa, romans",papier,117,43,"Hiacynta poświęciła wszystko, by stać się strażniczką szczęścia swoich bliskich. Z zegarmistrzowską precyzją kontroluje każdy ich krok, dbając o najmniejsze szczegóły ich życia. Jest gotowa oddać wszystko, by byli bezpieczni, choć jej własne marzenia dawno legły w gruzach. Nikodem pragnie jednego – uciec od przeszłości. Ulega namowom przyjaciela i wraz z nim przyjeżdża na kilka dni do Szklarskiej Poręby. Pech chce, że trafia prosto do Frymuśnej, willi należącej do rodziny Hiacynty. Dziewczyny, której w okrutny sposób złamał serce i nigdy sobie tego nie wybaczył. I o której nigdy nie zapomniał. Czy mają szansę na nowy początek? A może ich relacja to definitywnie zamknięty rozdział? Górski jesienny klimat, wyraziste postacie i ogrom wzruszenia. Nową książkę Luszyńskiej musi przeczytać każda jesieniara!","7,5",9788397035492,https://lubimyczytac.pl/ksiazka/5127288/trzeba-bylo-mnie-zatrzymac
Karczma Pod Rybim Łbem,Anna Sakowicz,2024-09-04,416,polski,Wydawnictwo FLOW,"literatura obyczajowa, romans",papier,103,46,"Mija kilkanaście lat od ostatniego spotkania Friedy, Bena, Roberta i Mathilde. Danzig przechodzi w ręce pruskie, powoli zmieni się sytuacja w Europie, w tle zamajaczą wojny napoleońskie. Choć Frieda ma wymarzoną posadę, na dworze Uphagenów w Niederstadt, gdy los zetknie ją z Mathilde, dwunastoletnią już dziewczynką obdarzoną niezwykłym talentem, oraz z dziwnym właścicielem karczmy Pod Rybim Łbem, spokój kuchmistrzyni pryśnie jak bańka mydlana, a jej myśli będzie zajmować nowy plan na życie. Wszystko może ułożyłoby się zgodnie z życzeniem Astorówny, gdyby nie zdrada osób, którym zaufała. Ponadto miasto jest oblężone przez Francuzów, spadają bomby, a gdańszczanie kryją się w bezpieczniejszych zakątkach Danzig. Panuje głód… Jak wówczas będzie wyglądać kuchnia Friedy i czy uda się jej przetrwać wojnę?Jest jeszcze Ben, jednooki opryszek, który właśnie opuścił więzienie. Mężczyzna jest w ciężkim stanie, jego życie wisi na włosku, ale szczęśliwy traf stawia na jego drodze Alberta i Linę, którzy zrobią wszystko, by ocalić go od śmierci. Mają w tym jednak swój cel... Losy Friedy i Bena ponownie się splotą, ale tacy ludzie jak on nigdy nie wybaczają, za to z rozkoszą poddają się żądzy zemsty, chyba że ich sercami zawładną inne uczucia. Jaką rolę w tych wydarzeniach odegra Robert, dawny przyjaciel jednookiego złodzieja?„Karczma Pod Rybim Łbem” to powieść o zdradzie, straconych marzeniach, przyjaźni i zemście, przepełniona smakami, zapachami i muzyką. Można ją „czytać” wszystkimi zmysłami, zanurzając się w świat dziewiętnastowiecznego Gdańska.","8,0",9788383641058,https://lubimyczytac.pl/ksiazka/5126740/karczma-pod-rybim-lbem
The Reverse,Agata Moore,2024-09-04,502,polski,NieZwykłe,"literatura obyczajowa, romans",papier,65,28,"„Miałam ochotę paść przed nim na kolana i błagać go o wybaczenie. Ale im dłużej na niego patrzyłam, tym bardziej zdawałam sobie sprawę, że nikła nadzieja, którą żyłam, minęła bezpowrotnie”.Kiedy pewnego dnia do klasy Jaydena Davisa, kapitana szkolnej drużyny koszykówki, wchodzi nowa dziewczyna, ten zakochuje się w niej od pierwszego wejrzenia. Szybko się jednak przekonuje, że ta fascynacja nie jest obustronna.Reeva Bailey bez zastanowienia odrzuca jego zaloty. I trwa to tak długo, aż z powodu narastających w chłopaku frustracji i żalu ten postanawia zacząć uprzykrzać jej życie.Mogłoby się wydawać, że tych dwoje nigdy się nie dogada, jednak gdy pewnej nocy Davis ratuje dziewczynę przed niebezpieczeństwem, ta w końcu zaczyna patrzeć na niego przychylniej.Wydaje się, że nareszcie mają szansę być razem, ale życie szybko weryfikuje te plany. I kiedy Reeva zaczyna rozumieć, jak ważny jest dla niej Jayden, jest już za późno.Książka zawiera treści nieodpowiednie dla osób poniżej szesnastego roku życia","7,9",9788383625928,https://lubimyczytac.pl/ksiazka/5126971/the-reverse
Reprieve,Julia Sander,2024-09-04,306,polski,NieZwykłe,"literatura obyczajowa, romans",e-book,27,17,"Kontynuacja historii bohaterów z powieści Execution.Fallon jest załamana po utracie ukochanego. To sprawia, że brakuje jej sił, by oprzeć się wpływom ojca wykorzystującego szansę, aby ponownie zacząć manipulować córką.Kobieta zgadza się wyjść za mąż za syna biznesmena, który obiecał jej ojcu pomoc. Jakby tego było mało, w jej pobliżu ponownie pojawia się ochroniarz mający za zadanie pilnować jej na każdym kroku.Jednak Fallon jest zupełnie obojętna na to, co się z nią dzieje.Wszystko się zmienia, kiedy podczas przyjęcia zorganizowanego przez jej narzeczonego kobieta wychodzi na chwilę do ogrodu, żeby zaczerpnąć świeżego powietrza.Spotyka tam kogoś, kto sprawia, że być może znowu zapragnie zawalczyć o własne życie i niezależność.Książka zawiera treści nieodpowiednie dla osób poniżej osiemnastego roku życia","8,0",9788383625881,https://lubimyczytac.pl/ksiazka/5105924/reprieve
Grzechy Południa.,Agata Suchocka,2024-09-04,368,polski,SILVER Oficyna Wydawnicza,"literatura obyczajowa, romans",papier,9,3,"Matka i córki - połączone więzami krwi na dobre i na złe.Muszą przetrwać w świecie, który właśnie runął.  Lucille Maubaut, wdowa po oficerze, wychowuje na luizjańskiej plantacji trzy córki. Pośród pól bawełny i grania rzekotek kultywują pełen przepychu styl życia. Ich bajkowa egzystencja legnie w gruzach, gdy wojna domowa i idące za nią przemiany społeczno-gospodarcze sprawią, że wszystko, co znały i kochały, przeminie jak sen złoty.  Czy pokonane Południe podżwignie się z ruiny?Czy Akacjowy Zakątek, miejsce nasiąknięte niewolniczą krwią, uda się odbudować?Czy drogi trzech sióstr ponownie się zejdą?","6,9",9788397080232,https://lubimyczytac.pl/ksiazka/5133446/grzechy-poludnia
Mafia Casanova,M. Robinson,2024-09-04,,polski,#SexStories,"literatura obyczajowa, romans",audiobook,1,0,"Zaufanie. Lojalność. Rodzina.Splątana sieć mafijnego życia.Dorastaliśmy razem. Ja, Eden, mój brat Tristian. On zawsze był tym dobrym. A ja? Cóż, ja byłem Casanovą, zabójcą, który flirtował z każdą napotkaną osobą, łamiąc serce Eden raz za razem.A Eden znaczyła dla mnie wszystko. Mimo to wiedziałem, że z moim bratem będzie jej lepiej. On mógł dać jej życie, którego ja nigdy nie będę w stanie jej zapewnić.Ale wszystko się zmieniło. My się zmieniliśmy.Moim jedynym celem było chronienie jej i sprawienie, by w zamian mnie znienawidziła. Ale kiedy Tristan nie stał już między nami...Nadeszła kolej, by odebrać to, co zawsze należało do mnie.","7,0",9788327289230,https://lubimyczytac.pl/audiobook/5132115/mafia-casanova
The View from the Top,Rachel Lacey,2024-09-04,386,angielski,Kindle Edition,"literatura obyczajowa, romans",e-book,2,0,"When a driven businesswoman from Boston collides with a free-spirited artist on a Vermont mountainside, they share a memorable—and steamy—night, but life soon pits them against each other over the fate of a family business.Emily Janssen prefers to play it safe. At thirty-five, she’s still working at the inn her grandmothers own while dreaming of a day when she’s able to support herself fully with her art. And while her friends have all hiked to the summit of the mountain in their hometown of Crescent Falls, Vermont, something has always held Emily back.Diana Devlin has already made it to the top. Well, almost. She’s this close to securing the promotion that will put her in line to take over as CEO of her family’s hotel chain when her father retires. Everything is going to plan until an unexpected run-in with an alluring artist on a mountainside throws Diana off course, resulting in one of the hottest nights either she or Emily have ever experienced.Emily walks away from their rendezvous feeling inspired to channel some of Diana’s confidence and finally chase her dreams. For Diana, it’s a reminder that with the right woman, she is capable of wanting more than one night.But their growing passion threatens to burn them both when they learn that the hotel Diana’s in town to buy is none other than Emily’s grandmothers’ beloved inn. It’s Emily’s home, and no big city outsider—not even Diana—is going to take it away from her.Will the view from the top be worth the climb, or will they both have farther to fall?","8,0",,https://lubimyczytac.pl/ksiazka/5134739/the-view-from-the-top
Wildfire,Hannah Grace,2024-09-03,408,polski,Zysk i S-ka,"literatura obyczajowa, romans",papier,347,84,"Aurora Roberts i Russ Callaghan poznają się na imprezie z okazji zakończenia roku akademickiego w Maple Hills. Zwykła pijacka gra kończy się dla nich namiętną i nocą, po której Aurora wymyka się z pokoju Russa, pewna, że to była tylko jednorazowa przygoda. Oboje jednak są zaskoczeni, gdy ponownie spotykają się na obozie letnim, na którym pracują jako opiekunowie.Russ wie, że złamanie surowego regulaminu obozu może sprawić, że wróci do Maple Hills o wiele wcześniej, niż zaplanował, ale na jego nieszczęście Aurora nigdy nie była dobra w przestrzeganiu zasad. Czy ta jedna wspólna noc wywołała pożar, którego nie będą w stanie ugasić?","7,0",9788383351780,https://lubimyczytac.pl/ksiazka/5105790/wildfire
Trzy siostry. Burza,Katarzyna Michalak,2024-09-03,320,polski,Znak JednymSłowem,"literatura obyczajowa, romans",papier,169,90,"NADCIĄGA BURZA. HURAGAN, KTÓRY ZMIECIE WSZYSTKO.Koniecpolska, mała wieś ukryta wśród bieszczadzkich lasów, staje się sceną dramatycznych wydarzeń. Witold Sejbert, zmuszony przez bezwzględną manipulantkę, wciąga trzy siostry, Danielę, Dorotę i Dominikę, do niebezpiecznej gry.Nieświadome intrygi nie mają szans się obronić, zaś ta, która nimi pogrywa, jest okrutna. Nie ulituje się nad żadną z dziewczyn. Los doświadcza też mieszkańców Koniecpolski: troje z nich omal nie przypłaca życiem jego niespodzianek.Jest jednak coś, co daje nadzieję: miłość, przyjaźń, wiara, zaufanie, tylko one mogą sprawić, że zła karta się odwróci, a nad trzema siostrami i tymi, których pokochały, znów zaświeci słońce.BO MOŻEMY STRACIĆ WSZYSTKO, ALE NIE MOŻEMY STRACIĆ SIEBIE.","7,8",9788324099993,https://lubimyczytac.pl/ksiazka/5119587/trzy-siostry-burza
Nowa szansa,Max Monroe,2024-09-03,520,polski,Editio,"literatura obyczajowa, romans",papier,120,25,"Maria Baros zakochała się w błękitnookim Remingtonie, jednym z braci Winslow, gdy chodziła do liceum. Niestety, ich ścieżki się rozeszły. Maria rozkręciła biuro nieruchomości, odnosiła sukcesy. Po jakimś czasie wszystko się skomplikowało. Dziewczyna postanowiła zostać surogatką, aby urodzić dziecko swojej siostry. Kiedy była w trzecim miesiącu ciąży, przyszli rodzice dziecka zginęli. Maria, karierowiczka z ambicjami, musiała się zmierzyć z wizją nieoczekiwanego macierzyństwa.Życie nie oszczędzało również Remingtona. Po rozstaniu z Marią zakochał się w Charlotte. Uwielbiał ją całym sercem, jak tylko bracia Winslow potrafią. Charlotte przyjęła jego oświadczyny, jednak do ślubu nie doszło. Niedoszła żona zostawiła Rema przy ołtarzu. To przeżycie sprawiło, że mężczyzna trzymał się z daleka od jakichkolwiek związków. Stał się skrytym, ale wciąż nieziemsko przystojnym samotnikiem.Kilka tygodni przed rozwiązaniem Maria spotkała w windzie atrakcyjnego bruneta, w którym rozpoznała Rema. Skończyłoby się na krótkiej, niewinnej rozmowie, gdyby nie awaria. Oboje zostali uwolnieni dopiero po dwóch godzinach. Przy pożegnaniu zdali sobie sprawę, że chcą więcej takich rozmów, śmiechu, swojego towarzystwa. Tyle że jedno i drugie miało zbyt pokręcone życie, aby wprowadzać do niego kolejne komplikacje…A może właśnie dziś wydarzy się coś, czego się nie spodziewasz?","7,9",9788328393783,https://lubimyczytac.pl/ksiazka/5069823/nowa-szansa
Seth,Kinga Litkowiec,2024-09-03,320,polski,Black Rose,"literatura obyczajowa, romans",papier,72,36,"Seth jest zadowolony ze swojego życia. Nigdy nie czuł potrzeby toczenia walki o władzę. Wystarczy mu klub stanowiący jego największe źródło dochodów. Oraz miasto, które stało się dla niego prawdziwym domem. Niestety spokój nie trwa długo, bo w Oswego pojawia się seryjny morderca, a pewien ambitny policjant próbuje powiązać Blakemore’a ze sprawą zabitych kobiet.Seth skupia uwagę na byłej barmance, która potrzebuje pomocy. I choć Rebel nie oczekuje, że to były szef będzie jej wybawicielem, tak właśnie się dzieje.Ona się go boi, a on chce się zabawić. Ma to jednak swoje konsekwencje. Mężczyzna nie zamierzał obdarzać uczuciem żadnej kobiety, lecz los zadecydował inaczej. Ta dwójka nawiązuje porozumienie, które przeradza się w bolesne uczucie. Gdy Rebel ucieka od niedoszłego oprawcy, Seth wie, że musi zrobić wszystko, by ją ochronić. Nie zdaje sobie jednak sprawy, jak wiele będzie musiał poświęcić.Kim jest morderca i dlaczego tak bardzo pragnie śmierci Rebel?","8,2",9788368216097,https://lubimyczytac.pl/ksiazka/5128913/seth
"Hamuj, Ida!",Ada Kussowska,2024-09-03,312,polski,Zysk i S-ka,"literatura obyczajowa, romans",papier,67,57,"Kolejna odsłona miłosnego rollercoastera trzech singielek z katowickiej korporacji Ida wraca z wakacji załamana.Ten wspaniały, boski Otto Wolf porzucił ją bez słowa wyjaśnienia. Romans z dyrektorem pewnie nie mógł się inaczej skończyć, ale jednak… Co było w Portugalii, zostaje w Portugalii. Ida separuje się i przeciąga powrót do pracy. Wkrótce poznaje nowego sąsiada z góry. Okazuje się, że to Janek, znajomy z liceum, do którego wzdychało pół szkoły, łącznie z nią.Bernadetta przeżywa kolejną sinusoidę. W pracy – awans, prywatnie – trwa przy Orlandzie, a jednocześnie nie potrafi wyrzucić z głowy sielsko-anielskiej wizji siebie w ramionach Szymona. Z kolei Natalia odżywa. Przy okazji festiwalu planszówek w Spodku zacieśnia więź z Piotrem. I kiedy wszystko zdaje się zmierzać ku dobremu, poznaje rodziców Piotra i przeżywa szok. Trzy przyjaciółki, każda w innym momencie swojego życia. Każda przekonana, że wie, co dla niej najlepsze. No cóż. Każda się zdziwi.","8,5",9788383353333,https://lubimyczytac.pl/ksiazka/5124442/hamuj-ida
Wild Eyes,Elsie Silver,2024-09-03,464,angielski,Paperback,"literatura obyczajowa, romans",papier,9,1,"A rugged mountain town seemed like the perfect escape from a life in shambles.But on day one, she ran full tilt into the world's hottest single dad, and now all her plans are ruined.As a chart-topping country singer with a recent streak of bad press, it's hard for Skylar Stone to find any peace. But she finds it in Rose Hill. With a little boy and a little girl who steal her heart just as thoroughly as their dad.Weston Belmont.The man is a shameless flirt. He oozes confidence and masculinity in a way that's downright distracting. And in bed? He's addictive.Everything with him is wild and impulsive, and Skylar is desperate to regain some control.But no one has supported her like West does. And no one has ever made her feel as loved as he does either.So, while Skylar's brain says settling down with a small-town horse trainer is impossible…her heart says she's right where she belongs.Still, her life as a celebrity haunts her. It has the power to pull she and West apart.She can see in his eyes that he wants her to stay. And she wants that too.But she knows better than anyone that you don't always get what you want.","7,7",9781464220821,https://lubimyczytac.pl/ksiazka/5125146/wild-eyes
Między nami,Magdalena Drab,2024-09-03,350,polski,Novae Res,"literatura obyczajowa, romans",papier,16,12,"Codzienność to pole bitwy… zwłaszcza dla młodej matki!Natalia, mama dwójki urwisów, zarządza codziennym chaosem z niezachwianym wdziękiem. Wszyscy dookoła dbają, by nie zaznała nudy: dzieci, przyjaciółki w kryzysie, teściowa, a nawet budząca postrach żona szefa.Na domiar złego, kiedy życie wydaje się już wystarczająco skomplikowane, Natalię niespodziewanie odwiedza jej siostra, odzywa się do niej dawny przyjaciel, a na horyzoncie pojawia się kobieta aspirująca do roli kochanki jej męża… Natalia jednak nie zamierza się poddawać. Z brawurą podchodzi do życiowych zmagań i stawia czoła wszystkim wyzwaniom!Między nami to słodko-gorzka powieść, która z humorem pokazuje, jak czerpać siłę z codziennych trudności.","8,3",9788383733593,https://lubimyczytac.pl/ksiazka/5129324/miedzy-nami
