title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Jak połączyć WCAG oraz użyteczność?,Rafał Wróbel,2023-09-08,320,polski,przeprojektowani,"informatyka, matematyka",e-book,1,0,"Ujarzmij wreszcie WCAGWszyscy zgadzają się, że dostępność jest ważna, jednak niewielu wie, jak włączyć ją do swoich projektów.Pewnie dlatego, że wytyczne opisane są technicznym, ciężkim językiem. Ten ebook to zmienia. Wyjaśni Ci w prostych słowach jak połączyć dostępność z użytecznością.Jakie są typowe błędy ułatwień dostępu?Dlaczego dostępność jest ważna?Czy dostępny projekt musi być brzydki?Naucz się raz i stosuj dostępność zawszeZapewnienie dostępności nie jest łatwe. Opanowanie poziomów zgodności WCAG wymaga doświadczenia.Dzięki ebookowi szybko zrozumiesz sens stosowania standardów WCAG. Po lekturze ebooka zmieni się Twój styl projektowania.Jak tworzyć dostępne, a zarazem użyteczne projekty?Czy można połączyć WCAG oraz UX?Jak zbudować dobrą nawigację?","10,0",,https://lubimyczytac.pl/ksiazka/5161982/jak-polaczyc-wcag-oraz-uzytecznosc
Confident UX: The Essential Skills for User Experience Design,Adrian Bilan,2023-09-03,264,angielski,Kogan Page,"informatyka, matematyka",papier,1,0,"Discover the fundamental skills, insights and technical knowledge behind UX design and development.The UX (user experience) industry is growing by 39% every year. This is an exciting sector which demands a combination of technical expertise and creative flair. UX is also a vital ingredient for business success in a wide range of industries: every company that has a website, app or platform also has a UX team working behind the scenes. From research and information architecture to front-end design and usability testing, this is your essential guide to the benefits and intricacies of UX.","6,0",9781398613010,https://lubimyczytac.pl/ksiazka/5173545/confident-ux-the-essential-skills-for-user-experience-design
Egil i klątwa wilka,Juan Carlos Moreno,2023-09-01,114,polski,Hachette Polska,"baśnie, legendy, podania",papier,10,3,"Na odległym zachodnim wybrzeżu Islandii, w małej wiosce Borg, dorasta Egil, chłopiec wychowany w rodzinie osadników. Od czasu do czasu, zwłaszcza gdy księżyc jest w pełni, Egila nachodzą dziwne nocne napady zamieniające go w małą bestię, co rodzi w chłopcu przekonanie, że został przeklęty przez bogów. Kiedy te epizody ostatecznie doprowadzają do strasznego nieszczęścia, ojciec Egila, Skallagrim, jest zmuszony ujawnić synowi prawdziwą historię rodziny. Historię, która skrywa tajemnicę mającą niebagatelne znaczenie dla przyszłości chłopca.","6,7",9788328236837,https://lubimyczytac.pl/ksiazka/5086704/egil-i-klatwa-wilka
Wölsungowie Zemsta Wölsungów,Álvaro Marcos,2023-09-01,115,polski,Hachette Polska,"baśnie, legendy, podania",papier,10,3,"Zygmunt z rodu Wölsungów, odkąd gocki wódz Sggeir zarządził krwawą egzekucję jego braci, żyje jako pustelnik, ukryty w sercu lasu. Dzieli surowe życie ze swoim siostrzeńcem Sinfjotlim, chłopcem o niezwykłych cechach i zadziwiającej odwadze jak na tak młody wiek. Obaj niestrudzenie trenują posługiwanie się bronią, mając jeden cel: zemścić się na Gotach. Jednak żadna broń nie może się równać z mocą, jaką Zygmunt i Sinfjotli zyskują, gdy zakładają płaszcze ze skóry wilczycy, którą zabili i oskórowali w lesie. Wszystko wydaje się gotowe do dokonania zemsty, jednak niebezpieczeństwo czai się w pobliżu.","6,8",9788328236844,https://lubimyczytac.pl/ksiazka/5086708/wolsungowie-zemsta-wolsungow
Rebelianci. Jak Sony stworzyło PlayStation,Tomasz Orłowski,2023-09-01,93,polski,Gamebook,"informatyka, matematyka",e-book,5,3,"Historia oparta na faktach. Niezwykła opowieść o ludzkiej determinacji, szaleństwie, zdradzie i pragnieniu zemsty. Poznaj niezwykłe początki jednej z najwspanialszych marek w historii gier wideo – PlayStation – w formie, przy której nawet przez chwilę nie będziesz się nudzić.Lata 80. Dwie firmy – Sega oraz Nintendo – od lat walczą o dominację na rynku gier wideo, a teraz szykują się do wejścia w nową generację konsol. Wygląda na to, że wszystko odbędzie się w znanych warunkach, ale do gry niespodziewanie przystępuje Sony. Oficjalnie z powodów czysto biznesowych: chęci ekspansji na bardzo perspektywicznym rynku.Ale to tylko połowa historii. Drugą dopiero poznasz.","8,4",,https://lubimyczytac.pl/ksiazka/5089602/rebelianci-jak-sony-stworzylo-playstation
"Building Smart Home Automation Solutions with Home Assistant: Configure, integrate, and manage hardware and software systems to automate your home",Marco Carvalho,2023-09-01,,angielski,Packt Publishing,"informatyka, matematyka",e-book,0,0,"Picture a home where you can adjust the lighting based on the time of day or when movement is detected. In this same home, you can also detect when a door is unexpectedly opened or an alarm is triggered in response to any suspicious activity. Such automated devices form part of a smart home, and the exciting part is that this book teaches you how to create and manage these devices all by yourself. This book helps you create your own ecosystem to automate your home using Home Assistant software. You’ll begin by understanding the components of a home automation system and learn how to create, hack, and configure them to operate seamlessly. Then, you'll set up Home Assistant on a Raspberry Pi to work as a home automation server, build your own IoT sensors based on ESP32/ESP8266, and set up real-life automation use cases using hands-on examples and projects. The chapters will also guide you in using software tools such as Node-RED, InfluxDB, and Grafana to manage, present, and use data collected from your Home Automation devices. Finally, you’ll gain insights into new technologies and trends in the home automation space to help you continue with your learning journey. By the end of this book, you’ll be able to build your own creative, IoT-based home automation system using different hardware and software technologies.","0,0",,https://lubimyczytac.pl/ksiazka/5104047/building-smart-home-automation-solutions-with-home-assistant-configure-integrate-and-manage
Topologia,Aleksander Błaszczyk,2023-08-31,598,polski,Wydawnictwo Naukowe PWN,"informatyka, matematyka",papier,0,0,"Książka jest obszernym podręcznikiem topologii ogólnej z elementami topologii mnogościowej i geometrycznej, napisanej zrozumiałym a zarazem precyzyjnym językiem. Podobnie jak wydana prawie 50 lat temu Topologia ogólna Ryszarda Engelkinga, łączy cechy podręcznika akademickiego i monografii. W ciągu lat topologia bardzo się rozwinęła i znalazła zastosowania w innych naukach, nie wyłączając informatyki. Pierwszy rozdział książki stanowi wykład topologii ogólnej, przeznaczony dla studentów matematyki, informatyki oraz innych kierunków ścisłych. Kolejne rozdziały mają charakter monograficzny i dotyczą najważniejszych pojęć topologicznych takich jak: metryzowalność, zwartość, zupełność i spójność. W tych rozdziałach autor kładzie akcent na zastosowania topologii w innych działach matematyki, takich jak analiza funkcjonalna, geometria, algebra oraz teoria mnogości i logika matematyczna. Ostatni rozdział, czyli Dodatek, zawiera zwięzły wykład stosowanych w książce metod teorii mnogości. Dzięki temu czytelnik nie musi sięgać do innych podręczników. Na końcu każdego rozdziału zamieszczone są komentarze ułatwiające, szczególnie początkującym badaczom, dalsze zgłębianie tematu. Służy temu także obszerna bibliografia obejmująca ponad 500 pozycji. Niektóre z twierdzeń zamieszczonych w sekcji Komentarze i uzupełnienia nie mają pełnych dowodów, a jedynie szkice, przez co mogą być traktowane jak zadania do samodzielnego rozwiązywania.","0,0",9788301231460,https://lubimyczytac.pl/ksiazka/5079491/topologia
"Czysty kod w PHP. Wskazówki ekspertów i najlepsze rozwiązania pozwalające pisać piękny, przystępny i łatwy w utrzymaniu kod PHP",Alexandre Daubois,2023-08-29,256,polski,Helion,"informatyka, matematyka",papier,2,0,"PHP jest uważany za łatwy język programowania. Początkujący programiści dość szybko uruchamiają swoje pierwsze aplikacje w PHP. Nie sprzyja to jednak wyrabianiu nawyków przestrzegania dobrych praktyk. Najczęściej adepci PHP tworzą niechlujny kod, który jest trudny w utrzymaniu, a ewentualne modyfikacje czy rozbudowa aplikacji sprawiają ogromne problemy. Kolejną kwestią jest brak czytelności kodu, co praktycznie uniemożliwia pracę zespołową nad projektem.To książka adresowana do początkujących programistów, którzy chcą zacząć pisać czysty kod w PHP. Znajdziesz w niej przystępnie wyjaśnione koncepcje, a także szereg wskazówek, opisów dobrych praktyk, wzorców projektowych i technik pracy. Treść została podzielona na dwie części. W pierwszej wyjaśniono paradygmat pisania czystego kodu i zasady, które stosuje się w tym zakresie w języku PHP. W drugiej części omówiono najlepsze narzędzia, wzorce i praktyki, pokazano też, jak należy skonfigurować swoje zintegrowane środowisko programistyczne (IDE) i jak pozyskiwać wskaźniki mówiące o kondycji kodu. Sporo miejsca poświęcono testom automatycznym, pisaniu dokumentacji i innym istotnym zagadnieniom.W książce:* solidne podstawy pisania czystego kodu* wskaźniki określające jakość kodu* podstawy testów automatycznych* implementacja ciągłej integracji w aplikacjach PHP* wzorce projektowe, dobre praktyki i inne rozwiązania ułatwiające pracę","6,0",9788383227184,https://lubimyczytac.pl/ksiazka/5100349/czysty-kod-w-php-wskazowki-ekspertow-i-najlepsze-rozwiazania-pozwalajace-pisac-piekny-przystepny
Pagan Portals - Freya: Meeting the Norse Goddess of Magic,Morgan Daimler,2023-08-25,,angielski,John Hunt Publishing,"baśnie, legendy, podania",papier,0,0,Ta książka nie posiada jeszcze opisu.,"0,0",,https://lubimyczytac.pl/ksiazka/5104465/pagan-portals---freya-meeting-the-norse-goddess-of-magic
Cyberbezpieczeństwo - strategie ataku i obrony. Wydanie III,Yuri Diogenes,2023-08-19,592,polski,Helion,"informatyka, matematyka",papier,0,0,"Przyśpieszenie transformacji cyfrowej oznacza również uelastycznienie zasad pracy zdalnej. W takim środowisku zapewnienie cyberbezpieczeństwa jest trudniejsze, a złośliwe operacje stają się częstsze. Standardowy zestaw zabezpieczeń już nie wystarcza. Organizacje muszą przemyśleć swoje polityki bezpieczeństwa i dostosować je do nowych warunków. Na tym polu przewagę zyskuje się dzięki łączeniu taktyk defensywnych z ofensywnymi.Ta książka jest skierowana do specjalistów IT, którzy zajmują się bezpieczeństwem IT, pentesterów, konsultantów ds. bezpieczeństwa lub tych, którzy chcą działać jako etyczni hakerzy. Podczas lektury przydatna będzie znajomość sieci komputerowych, chmury obliczeniowej i systemów operacyjnych. Dzięki lekturze zdobędziesz aktualne informacje o kluczowych aspektach oceny zagrożeń i stanu systemu bezpieczeństwa, a także o zasadach utrzymywania właściwego stanu zabezpieczeń. Dowiesz się także, jak powinien wyglądać proces reagowania na incydenty. Zapoznasz się z taktykami zespołu czerwonego oraz zespołu niebieskiego, a także z zasadami ich współdziałania. W tej publikacji znajdziesz dogłębne omówienie wzorców rozpoznawania nieregularnych zachowań w organizacji, technik analizy sieci i radzenia sobie ze złośliwym oprogramowaniem. Ta książka pozwoli Ci na ustalenie, jakich mechanizmów kontroli bezpieczeństwa potrzebujesz, jak je wdrożyć, a także jak przeprowadzać poszczególne etapy procesu reagowania na incydenty.W tej książce:- łagodzenie skutków incydentów i odzyskiwanie sprawności systemu- ochrona obciążeń roboczych i kwestie zerowego zaufania- najlepsze narzędzia, takie jak Nmap i Metasploit i framework MITRE ATT&CK- bezpieczeństwo tożsamości i egzekwowanie reguł- integracja systemów wykrywania zagrożeń z rozwiązaniami SIEM","0,0",9788383224213,https://lubimyczytac.pl/ksiazka/5163293/cyberbezpieczenstwo---strategie-ataku-i-obrony-wydanie-iii
Hakowanie interfejsów API. Łamanie interfejsów programowania aplikacji internetowych,Corey J. Ball,2023-08-16,360,polski,Helion,"informatyka, matematyka",papier,1,0,"Jeśli najcenniejszym zasobem świata są dane, to interfejsy API można porównać do cyfrowych rurociągów przesyłających cenny towar pomiędzy kontrahentami. Ta technologia, dzięki temu, że umożliwia wymianę danych między różnymi aplikacjami, zmieniła sposób projektowania oprogramowania. API mają jednak bardzo poważną wadę: podatność na ataki. Bardzo często hakerzy traktują je jako otwarte drzwi do cennych danych. A to najkrótsza droga do katastrofy.Ta książka stanowi przyspieszony kurs testowania bezpieczeństwa interfejsów API aplikacji internetowych. Dzięki niej przygotujesz się do testowania interfejsów, wyszukiwania błędów i zwiększania bezpieczeństwa własnoręcznie napisanych interfejsów. Dowiesz się, jak interfejsy REST API działają w środowisku produkcyjnym i jakie problemy wiążą się z ich bezpieczeństwem. Zbudujesz nowoczesne środowisko testowe złożone z programów: Burp Suite, Postman, Kiterunner i OWASP Amass, przydatnych do rekonesansu, analizy punktów końcowych i zakłócania interfejsów. Następnie nauczysz się przeprowadzać ataki na procesy uwierzytelniania, luki w procedurach biznesowych czy typowe słabe punkty interfejsów. Dowiesz się też, jak tworzyć skrypty międzyinterfejsowe, a także jak prowadzić masowe przypisania i wstrzykiwanie danych.","7,0",9788383224084,https://lubimyczytac.pl/ksiazka/5082993/hakowanie-interfejsow-api-lamanie-interfejsow-programowania-aplikacji-internetowych
The AI Dilemma,Juliette Powell Powell,2023-08-15,240,angielski,Berrett-Koehler Publishers,"informatyka, matematyka",papier,1,0,"Niewłaściwe wykorzystanie AI doprowadziło do niesłusznych aresztowań, odmowy opieki medycznej, a nawet ludobójstwa - ta książka oferuje 7 potężnych zasad, których biznes może użyć teraz, aby położyć kres szkodom.AI daje niesamowite obietnice poprawy praktycznie każdego aspektu naszego życia, ale nie możemy ignorować jej ryzyka, niepowodzeń i niewłaściwego wykorzystania. Juliette Powell i Art Kleiner oferują siedem zasad, aby zapewnić, że uczenie maszynowe wspiera rozwój człowieka. Opierają się na badaniach Powell na Uniwersytecie Columbia i wykorzystują bogactwo przykładów z prawdziwego świata.","2,0",9781523004195,https://lubimyczytac.pl/ksiazka/5166363/the-ai-dilemma
ATARI.WIĘCEJ WĘGLA! OD 8 DO 32 BIT,praca zbiorowa,2023-08-14,400,polski,Idea Ahead,"informatyka, matematyka",papier,4,2,"„Atari. Więcej Węgla!” stanowi dzieło zbiorowe autorów i współpracowników magazynów PIXEL oraz PSX Extreme. To kolejna publikacja w serii, w której ukazała się już pozycja pod tytułem „Amiga Rulez!”.Teksty w niej ujęte powstawały na przestrzeni ostatnich dziesięciu lat i kompleksowo przedstawiają zjawisko, jakim jest Atari. Począwszy od walorów sprzętowych, poprzez ikoniczne gry i studia je tworzące, sztukę cyfrową, w tym oczywiście demoscenę.Książka pełna jest ciekawostek, wywiadów i wspomnień osób, które zaprojektowały ten komputer, a następnie na nim tworzyły dzieła elektronicznej rozrywki i kultury.W tle opisane zostały wyboiste losy firmy i jej konkurowanie m.in. z Commodore.","8,0",,https://lubimyczytac.pl/ksiazka/5075902/atari-wiecej-wegla-od-8-do-32-bit
Metodologia i statystyka. Przewodnik naukowego turysty. Tom 1,Aleksandra Arciszewska-Leszczuk,2023-08-11,440,polski,Wydawnictwo Naukowe PWN,"informatyka, matematyka",papier,4,1,"Statystyka spędza sen z Twoich powiek? Nie wiesz, co właściwie znaczą cyfry w tych tabelach i jak je interpretować? Planowanie badania naukowego to dla Ciebie enigma, a wizja analizy uzyskanych wyników przyprawia o dreszcze?Wielu studentów twierdzi, że mają problem ze statystyką! Ta książka powstała po to, by przybliżyć Ci podstawy metodologii badań naukowych oraz analizy i interpretacji ich wyników.To nie jest podręcznik statystyki! To bardziej przewodnik, zaproszenie do podróży, którą będziesz mógł rozpocząć po zapoznaniu się z metodologią badań naukowych. Poznając tę część, zyskasz uprawnienia do prowadzenia naukowej maszyny i niczym pilot podrywający do lotu swego dreamlinera, udasz się bez lęku na drugi koniec świata.Będzie to podróż wyjątkowa, bowiem dzięki niej: znajdziesz być może pracę marzeń (dowiesz się przy okazji, co to jest testowanie hipotez statystycznych), zagrasz, a następnie wygrasz wysoką kwotę w kasynie (poczytasz o statystykach opisowych), poznasz tajemnice lokalnej mafii (czyli testu χ2) i… wypijesz najlepsze miejscowe piwo (z twórcą testu t Studenta).W końcu… (za pomocą ANOVY) zaczniesz przeprowadzać życiowe eksperymenty nad związkiem spożywanych napojów i poziomem energii, odkryjesz (dzięki korelacji),co idzie w parze z bogatym życiem towarzyskim, finalnie (w toku regresji) znajdziesz inne, niż tylko podróżowanie, sposoby na dobre samopoczucie – memy!Niniejsza publikacja powstała z potrzeby podzielenia się pasją, jaką jest projektowanie badań naukowych i analizowanie danych. Tak, nie pomyliłeś się – to może być pasja! Nauka może przypominać absorbujący serial, który potrafi wciągnąć na długie wieczory!Ze wstępu","9,0",9788301228309,https://lubimyczytac.pl/ksiazka/5062969/metodologia-i-statystyka-przewodnik-naukowego-turysty-tom-1
Mastering Information Security Compliance Management. A comprehensive handbook on ISO/IEC 27001:2022 compliance,M. R. Greeshma,2023-08-11,,angielski,Packt Publishing,"informatyka, matematyka",e-book,1,0,Ta książka nie posiada jeszcze opisu.,"3,0",9781803243160,https://lubimyczytac.pl/ksiazka/5099931/mastering-information-security-compliance-management-a-comprehensive-handbook-on-iso-iec
Nowele dla dzieci,Norbert Grzegorz Kościesza,2023-08-09,90,polski,Ridero IT Publishing,"baśnie, legendy, podania",papier,7,1,"9 sierpnia 2023Trzy opowieści, bajka, baśń i legenda - każda z nich przeniesie małego czytelnika w świat fantazji i czarów. Kolorowe ilustracje pomogą w znalezieniu się dokładnie w krainie o której będziemy czytali.Ta książka w twardej, szytej oprawie jest ukłonem w stronę najmłodszych fanów autora. Nowele mają uczyć, bawić i nieść morał, kolorowe obrazki i zdjęcia zachęcają do samodzielnego czytania, a twarda okładka powoduje, że książka nie niszczy się tak szybko.Limitowana edycja, która zawiera trzy niesamowite nowele okraszone ilustracjami.Książka, która może być wspaniałym prezentem na urodziny, Boże Narodzenie, Wielkanoc, czy też inną okazję, ale także doskonała na co dzień.","10,0",9788383514154,https://lubimyczytac.pl/ksiazka/5081142/nowele-dla-dzieci
Rekurencyjna książka o rekurencji. Zostań mistrzem rozmów kwalifikacyjnych poświęconych językom Python i JavaScript,Albert Sweigart,2023-08-08,336,polski,Helion,"informatyka, matematyka",papier,1,0,"Rekurencja jest świetna ― co więcej, dla Ciebie może oznaczać udaną rozmowę kwalifikacyjną! To metoda pomocna w rozwiązywaniu trudnych zagadnień: sprowadza złożone problemy do znacznie łatwiejszych. Myślenie rekurencyjne przydaje się często podczas projektowania oprogramowania, nawet jeśli nie stosuje się w nim wprost rekurencji. Wielu twórców oprogramowania jej unika, uważa ją bowiem za trudną i niezrozumiałą. Przekonaj się, że jest inaczej!Dzięki tej książce zrozumiesz, że w rekurencji nie kryje się żadna magia. Dowiesz się, na czym polega jej działanie i kiedy warto zastosować algorytm rekursywny, a kiedy lepiej tego nie robić. Poznasz szereg klasycznych i mniej znanych algorytmów rekurencyjnych. Pracę z zawartym tu materiałem ułatwią Ci liczne przykłady programów napisanych w Pythonie i JavaScripcie, pokazujące, jak rozwiązywać przeróżne problemy związane z przechodzeniem przez drzewa, kombinatoryką i innymi trudnymi zagadnieniami. Nauczysz się także skutecznie poprawiać wydajność kodu i algorytmów rekurencyjnych.Sprawdź i zrozum: czym jest rekurencja i jak działają klasyczne algorytmy rekurencyjne w jaki sposób funkcje rekurencyjne wykorzystują stos wywołań jak rekurencja ogonowa upraszcza pisanie funkcji rekurencyjnych dlaczego rekurencja ułatwia rozwiązywanie niestandardowych problemów w jaki sposób optymalizacja i memoizacja zwiększają wydajność algorytmów rekurencyjnych Przygotuj swój mózg na niezłą gimnastykę! David Beazley, legenda Pythona, dwukrotny laureat IEEE Gordon Bell PrizZanim zastosujesz rekurencję, musisz najpierw... zrozumieć rekurencję!","8,0",9788383226538,https://lubimyczytac.pl/ksiazka/5095290/rekurencyjna-ksiazka-o-rekurencji-zostan-mistrzem-rozmow-kwalifikacyjnych-poswieconych-jezykom
Django 4. Praktyczne tworzenie aplikacji sieciowych. Wydanie IV,Antonio Melé,2023-08-08,760,polski,Helion,"informatyka, matematyka",papier,0,0,"Django służy do tworzenia aplikacji internetowych w Pythonie. Pozwala w pełni skorzystać z zalet tego języka, a przy tym jest łatwy do nauki. Praca z Django jest atrakcyjna dla programistów o różnym stopniu zaawansowania, co potwierdzają badania ankietowe serwisu Stack Overflow. Aby zapewnić swoim aplikacjom odpowiednią jakość, trzeba poznać sposób działania Django, stosować najlepsze praktyki, a także skutecznie wdrażać i testować aplikację.Być może Django jest dla Ciebie zupełną nowością, a może posiadasz już pewną wiedzę na jego temat i chcesz wycisnąć z niego jak najwięcej ― czwarte wydanie poświęconego mu podręcznika pomoże Ci opanować kluczowe umiejętności związane z obsługą tego frameworka. Pokazano tu techniki tworzenia kilku różnorodnych projektów, opisano przy tym krok po kroku wszystkie istotne etapy procesu rozwijania i wdrażania aplikacji bloga, serwisu społecznościowego, aplikacji e-commerce i platformy e-learningowej. Dowiesz się też, jak pomyślnie zastosować w swoich projektach takie technologie jak PostgreSQL, Redis, Celery, RabbitMQ i Memcached. Lektura przygotuje Cię do tego, co najistotniejsze podczas pracy z Django: budowania od podstaw poprawnie działających aplikacji. Jeśli programujesz w Pythonie i znasz przynajmniej w stopniu podstawowym HTML i JavaScript ― to propozycja dla Ciebie.W książce: podstawy Django, w tym modele, ORM, widoki, szablony, adresy URL, formularze, uwierzytelnianie, sygnały i oprogramowanie middleware integracja projektu aplikacji Django z zewnętrznym oprogramowaniem tworzenie aplikacji asynchronicznych (ASGI) konfiguracja środowiska produkcyjnego tworzenie złożonych aplikacji webowych i rozwiązywanie praktycznych problemówDjango: wypróbowany framework dla perfekcjonistów z napiętymi terminami!","0,0",9788383223704,https://lubimyczytac.pl/ksiazka/5174605/django-4-praktyczne-tworzenie-aplikacji-sieciowych-wydanie-iv
Historia matematyki,David Burton,2023-08-01,788,polski,Wydawnictwo Naukowe PWN,"informatyka, matematyka",papier,3,2,"Matematyka to królowa nauk – to stwierdzenie, jakże prawdziwe i uniwersalne, może również powodować naszą ciekawość w aspekcie chęci odkrycia tego, co tak naprawdę sprawiło, że tak cenimy tę naukę.Komu i jakim odkryciom ta dziedzina wiedzy zawdzięcza tak wielkie jej znaczenie dla nasz wszystkich – dla rozwoju człowieka, używanej dziś technologii, odkryć?Jacy wielcy naukowcy, myśliciele, odkrywcy i genialni matematycy żyli na przestrzeni wieków i zapisali się złotymi zgłoskami na kartach naszej historii? Na pewno wielu z nas słyszało o jednej czy kilku postaciach – typu: Euklides, Newton, Gauss. Być może znamy jedno czy kilka genialnych odkryć, czy twierdzeń udowodnionych przez te wielkie nazwiska – ale czy naprawdę znamy kontekst, wyjątkową drogę bardzo wielu, różnych postaci z historii, dzięki którym matematyka zajmuje dziś na świecie tak poczesne miejsce?Poznanie niesamowitej historii najwspanialszej nauki, jaką jest matematyka to rzecz, której trudno sobie odmówić. A Ty Czytelniku, możesz zapiąć pasy i przygotować się na wielką, fascynującą przygodę – wystarczy, że sięgniesz po książkę profesora Davida M. Burtona zatytułowaną po prostu: HISTORIA MATEMATYKI.Publikacja napisana jest wciągającym, ciekawym, ale prostym językiem, który może być bez problemu przyswojony zarówno przez osoby, którym matematyka kojarzy się z „czarną magią”, jak i wielbicieli tej dziedziny nauki.Ten elegancki, klasyczny tekst prof. Burtona dostarcza bogatego kontekstu historycznego dla matematyki, z którą wielu z nas (nie tylko studentów czy uczniów szkół) spotyka się na co dzień.HISTORIA MATEMATYKI ma takie unikatowe cechy, jak: wielkie bogactwo informacji, dokładność matematyczną i historyczną oraz wyjątkową i wciągająca prezentację treści.Książkę tę kierujemy zarówno do pasjonatów wiedzy historycznej, matematycznej, wielbicieli nauki, matematyki i jej historii na przestrzeni dziejów, jak również uczniów, nauczycieli i wykładowców matematyki i dziedzin pokrewnych oraz wszystkich, których interesuje ta wspaniała i przebogata w wyjątkowe postaci dziedzina wiedzy.","7,7",9788301229238,https://lubimyczytac.pl/ksiazka/5076085/historia-matematyki
Idunn i bóg poezji,Juan Carlos Moreno,2023-08-01,118,polski,Hachette Polska,"baśnie, legendy, podania",papier,13,3,"Dzięki swemu wiernemu słudze Skirnirowi bóg Frejr dowiaduje się o istnieniu Inunn, młodej kobiety o oszałamiającej urodzie, która mieszka w Alfheimie, krainie elfów, i która posiada szczególny dar pielęgnowania drzew, a zwłaszcza jabłoni. Elfy twierdzą, że jabłka z tych drzew mają niezwykły smak i niespotykany złoty blask, a ci, którzy je jedzą, czują się pełni energii i radości, jakby odzyskali młodość. W obliczu takiego cudu Frejr wyrusza, by zapewnić sobie przychylność dziewczyny, gdyż obawia się o zdrowie Odyna, któremu ostatnia przygoda dała się znacząco we znaki.","7,2",9788328236806,https://lubimyczytac.pl/ksiazka/5080770/idunn-i-bog-poezji
Klan Wölsungów,Álvaro Marcos,2023-08-01,115,polski,Hachette Polska,"baśnie, legendy, podania",papier,11,3,"Hunalandia cieszy się pokojem i dobrobytem pod rządami władcy Wölsunga. Przywódca i jego dziesięcioro dzieci lubią przywoływać czyny swojego rodu na bankietach i ucztach. Jest to ich sposób na podkreślenie dumy z przodków i wzmocnienie rodzinnych więzi. Pewne wydarzenie burzy jednak tę harmonię: ślub Signy, jedynej córki Wölsunga, z Gotem Siggeirem jest naznaczony mrocznymi omenami. Zygmunt, pierworodny syn Wölsunga i brat bliźniak Signy, wkrótce zostanie uwikłany w tragiczną historię. Połączeniu niezwykłą więzią brat i siostra będą wspólnie walczyć o odwrócenie złowrogiego losu.","7,1",9788328236790,https://lubimyczytac.pl/ksiazka/5080767/klan-wolsungow
Oddr łucznik i jego bracia krwi,Juan Carlos Moreno,2023-08-01,114,polski,Hachette Polska,"baśnie, legendy, podania",papier,13,3,"Oddr, ośmielony zwycięstwami, które od czasu jego podróży do Biarmii uczyniły go sławnym wśród wikingów, prosi swojego ojca Grima o wskazanie godnych rywali, z którymi mógłby się zmierzyć, a tym samym zwiększyć swój prestiż jako wielkiego wojownika. Wśród przeciwników jest dwóch, którzy wyróżniają się odwagą i zaciekłością: Hjalmar Waleczny i Thord Stafnglam. Obaj dysponują potężną flotą, ale to nie zniechęca Oddra, który bez wahania wyrusza im na spotkanie wraz ze swoim bratem Asmundem, nieodłącznym towarzyszem broni. Co ich czeka podczas tej śmiałem przygody? Jaką cenę będą musieli zapłacić za upragnioną chwałę?","6,4",9788328236820,https://lubimyczytac.pl/ksiazka/5084107/oddr-lucznik-i-jego-bracia-krwi
Ragnar i los wojownika,Silvia González Laá,2023-08-01,113,polski,Hachette Polska,"baśnie, legendy, podania",papier,12,3,"Zachęcony enigmatycznymi słowami czarodziejki Gunildy, stary i schorowany Ragnar Lodbrok podejmuje jedną z najbardziej śmiałych przygód w swoim życiu. W towarzystwie swojego przyjaciela Edelgarda, zaufanego powiernika króla Franków Jorgena i od długiego czasu mieszkańca Midborgu, duński wódz wyrusza w morską podróż do Nordumbrii. Tam odkryje prawdziwe znaczenie słów Gunildy. Co czeka Ragnara Lodbroka w tej wrogiej krainie? Jak jego lud zmierzy się z nieubłaganym losem legendarnego duńskiego jarla?","6,8",9788328236813,https://lubimyczytac.pl/ksiazka/5084106/ragnar-i-los-wojownika
Learning GitHub Actions,Brent Laster,2023-08-01,414,angielski,O'Reilly Media,"informatyka, matematyka",e-book,0,0,"Automate your software development processes with GitHub Actions, the continuous integration and continuous delivery platform that integrates seamlessly with GitHub. With this practical book, open source author, trainer, and DevOps director Brent Laster explains everything you need to know about using and getting value from GitHub Actions. You'll learn what actions and workflows are and how they can be used, created, and incorporated into your processes to simplify, standardize, and automate your work in GitHub.This book explains the platform, components, use cases, implementation, and integration points of actions, so you can leverage them to provide the functionality and features needed in today's complex pipelines and software development processes. You'll learn how to design and implement automated workflows that respond to common events like pushes, pull requests, and review updates. You'll understand how to use the components of the GitHub Actions platform to gain maximum automation and benefit.","0,0",9781098131074,https://lubimyczytac.pl/ksiazka/5170590/learning-github-actions
