title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Potrzask,Piotr Kościelny,2024-11-27,400,polski,Skarpa Warszawska,"kryminał, sensacja, thriller",papier,435,93,"Piotr Kościelny – autor bestsellerowych thrillerów – powraca z nową książką!Komisarz Sikora po zranieniu przez Cieślaka dochodzi do siebie. Michał Bielecki opiekuje się partnerem i jego synem. Wydział zabójstw nadal prowadzi śledztwo w sprawie napadów na emerytów. Zabójca kolejny raz atakuje. Aneta zastanawia się nad odejściem z policji. Zaczyna się bać o swoje życie i zdrowie. Za namową członków wydziału postanawia jednak zostać. Powoli z Łukaszem zaczynają przygotowania do ślubu. Sikora rozpoczyna batalię z rodzicami Moniki o Piotrusia. Zdaje sobie sprawę, że nie może dopuścić by trafił w ich ręce. W mieście pojawia się kolejny zabójca. Cały wydział wie, że z czymś takim nie mieli jeszcze do czynienia. Jest brutalny i wyjątkowo inteligentny…Czy uda się złapać zabójcę emerytów? Czy nowy morderca rzeczywiście jest tak bardzo niebezpieczny? Pełen nagłych zwrotów akcji thriller, w którym zło czyha na każdym kroku…","7,5",9788383296890,https://lubimyczytac.pl/ksiazka/5162829/potrzask
Piekło,Katarzyna Wolwowicz,2024-11-27,300,polski,Zwierciadło,"kryminał, sensacja, thriller",papier,454,73,"Wycieńczona psychicznie Olga wraca do pracy po zmierzeniu się z najbardziej emocjonalnym wydarzeniem w swoim życiu. Na własnej skórze przekonała się, że najważniejszą wartością na świecie jest zdrowie i życie własnego dziecka. Razem ze swoją policyjną ekipą rozpoczyna śledztwo w sprawie zabójstwa dziennikarza śledczego z „Gazety Wrocławskiej”, który jak wszystko na to wskazuje, prowadził w Jeleniej dochodzenie. W tym samym czasie do komendanta Artura Michalika zgłasza się mieszkające w Jeleniej Górze białoruskie małżeństwo. Zrozpaczeni rodzice błagają o pomoc, przekonani o tym, że ich córka została otruta w wyniku okrutnej politycznej rozgrywki. Jednak szybko okazuje się, że chorych dzieci jest znacznie więcej, a oddział pediatrii zostaje niespodziewanie zamknięty. Prowadzone śledztwa ujawniają coraz nowsze fakty, tyle że nic do siebie nie pasuje… I co z chłopcem, który kilka lat temu ciężko zachorował na raka? Czy to prawda, że rodzic, by ocalić swoje dziecko, jest w stanie zrobić absolutnie wszystko? Nawet zbratać się z samym diabłem?Piekło jest wtedy, kiedy drżysz o życie swojego dziecka i nie jesteś w stanie zrobić nic, by mu pomóc. Ale piekłem jest czasem cena, jaką musisz zapłacić, by ocalić tego, kogo najbardziej kochasz.","7,5",9788381326018,https://lubimyczytac.pl/ksiazka/5162239/pieklo
Masło,Asako Yuzuki,2024-11-27,340,polski,Wydawnictwo Literackie,"kryminał, sensacja, thriller",papier,99,40,"Nieposkromiona miłość do masła, gastronomiczny challenge między seryjną morderczynią a młodą reporterką i… kilka kilogramów więcej. Kulinarna emancypacja w japońskiej wersji Milczenia owiec.„Są jednak dwie rzeczy, których nie toleruję: to feminizm i margaryna”.Manako Kajii, wyśmienita kucharka i autorka popularnego bloga o luksusowej kuchni, przebywa w areszcie śledczym w Tokio. Została skarżona o zabójstwo trzech samotnych biznesmenów. Miała ich uwieść swoim kulinarnym wyrafinowaniem.Sprawa żywo interesuje opinię publiczną, ale osadzona uparcie odmawia kontaktu z mediami i nie przyjmuje żadnych wizyt. Jednak gdy młoda dziennikarka Rika Machida zwraca się do niej z prośbą o przepis na gulasz wołowy, postanawia zrobić wyjątek.Rika, jedyna kobieta w redakcji „Tygodnika Shūmei”, każdego wieczoru pracuje do późna, a jej kolacje to najczęściej podgrzewany ramen w kubku. Tymczasem spotkania z Manako, której obiecała rozmowy wyłącznie o jedzeniu i gotowaniu, bardziej niż reporterskie śledztwo zaczynają przypominać profesjonalny kurs kulinarny. Rika się zmienia. Z każdym nowym posiłkiem coś budzi się w jej ciele, a czysto zawodowe zainteresowanie przeradza się w dziwną fascynację.Zainspirowana prawdziwą historią „Zabójczyni Konkatsu” powieść Asako Yuzuki stała się literacką sensacją w Japonii i za granicą. Masło to żywa, niepokojąca eksploracja mizoginii, obsesji i transgresyjnych przyjemności jedzenia w kraju, w którym kobiety muszą zawsze zadowalać mężczyzn, a nigdy siebie.","7,2",9788308085172,https://lubimyczytac.pl/ksiazka/5132544/maslo
Debiut,Paulina Świst,2024-11-27,320,polski,Muza,"kryminał, sensacja, thriller",papier,262,70,"CZEŚĆ, JESTEM KSIĘŻNICZKĄ…LUKIER I PACIORKI, RÓŻ, SŁODYCZ, INSTAGRAM I KORONKI.W relacjach Aresa i Niny zachodzi znacząca zmiana. Do tej pory można je było określić jednym słowem: skomplikowane. Teraz stały się bardzo skomplikowane. A nawet bardziej niż bardzo.Świat nie jest czarno-biały. To, kto jest dobry, a kto zły, często zależy tylko od miejsca i czasu, w którym się akurat znalazł.Brutalna zagadka kryminalna znowu łączy losy Niny i Aresa. Niebezpieczna tajemnica, która nigdy nie powinna ujrzeć światła dziennego, przewróci do góry nogami ich życie, które przecież i tak trudno było nazwać spokojnym i ustabilizowanym.Kiedy do głosu dochodzą skrajne emocje, pewne jest tylko jedno: nic już nie będzie takie, jakie było. Albo przynajmniej jakim się wydawało…Wiele lat temu w tajemniczych okolicznościach w całej Polsce znikają atrakcyjne dziewczyny. Czy śmierć młodej celebrytki ma z tym jakiś związek? Jak bardzo trzeba się zagłębić w mroczne tajemnice przestępczego świata, żeby dotrzeć do prawdy? I czy aby na pewno wszystkim zależy na tym, żeby ją ujawnić.(…) Nie byłam naiwna i nie byłam dzieckiem. Wiedziałam, jaki jest koszt zdobycia sławy drogą na skróty. A raczej wydawało mi się, że wiem… Po pięciu latach ta cena ewidentnie okazała się zbyt wysoka. W zasadzie to… dziś wydawała mi się zbyt wysoka (…).","7,9",9788328729186,https://lubimyczytac.pl/ksiazka/5166958/debiut
Nóż w sercu. Sprawa chirurga,Ałbena Grabowska,2024-11-27,352,polski,Zwierciadło,"kryminał, sensacja, thriller",papier,91,32,"Dwójka błyskotliwych detektywów, meandry zbrodni i medyczne zagadkiPolicjant po przejściach Franciszek Stawicki i ambitna aspirant Maja Kwiatkowska prowadzą śledztwo w sprawie morderstwa. Podejrzanym jest znany chirurg, a tropem prowadzącym do ofiary – sekrety jego córki. Policjanci stają przed pytaniem, dlaczego ceniony i otoczony szacunkiem lekarz miałby pchnąć nożem dilera narkotyków.Sprawa okazuje się coraz bardziej zagmatwana, śledztwo zatacza coraz szersze kręgi, a przeszłość podejrzanego okazuje się pełna tajemnic. Dodatkowo wszystko komplikuje aresztowanie... jednego z detektywów.Jaką rolę w dochodzeniu odegra Weronika, prawniczka, której Stawicki uratował kiedyś życie? Czy śledczym pomoże emerytowany sędzia, dawny mentor komisarza? Czy dwójka atrakcyjnych singli – Maja i Franciszek – nie przekroczy granic profesjonalizmu?Największą tajemnicę skrywa jednak nóż wyjęty z serca ofiary...","6,7",9788381326001,https://lubimyczytac.pl/ksiazka/5162038/noz-w-sercu-sprawa-chirurga
Śmierć w diamentach,S.J. Bennett,2024-11-27,,polski,Wydawnictwo Kobiece,"kryminał, sensacja, thriller",papier,61,23,"Śmierć w diamentach, czyli czwarta część królewsko błyskotliwej serii Jej Królewska Mość prowadzi śledztwo!Jest rok 1957, minęły zaledwie cztery lata od koronacji królowej Elżbiety II. Monarchini udaje się z oficjalną wizytą do Paryża. Tam w decydującym momencie ginie tekst przemówienia, które ma wygłosić, a monarchini zaczyna podejrzewać, że ktoś próbuje sabotować jej wysiłki dyplomatyczne.W Anglii, w domu położonym zaledwie o milę od pałacu Buckingham, zostaje znalezione ciało młodej kobiety. Ofiara w Śmierci w diamentach jest ubrana jedynie w jedwabną bieliznę oraz diamentową tiarę. Nieopodal zostaje znaleziony starszy mężczyzna, którego oko zostało przebite długim ostrym narzędziem. Kiedy w sprawę Śmierci w diamentach zostaje wplątana bliska osoba młodej królowej, Elżbieta II nie ma wyjścia i musi potajemnie rozwiązać śledztwo. Wie jednak, że nie może stawić czoła temu wyzwaniu sama. Potrzebuje wsparcia kogoś sprytnego, dyskretnego i lojalnego, kogoś, komu może zaufać. Tak zaczyna się historia bliskiej współpracy monarchini z Joan McGraw, byłą łamaczką kodów z Bletchley Park...Śmierć w diamentach to kontynuacja uwielbianej serii Jej Królewska Mość prowadzi śledztwo, w której dowiadujemy się, jak zaczęła się przygoda Elżbiety II z rozwiązywaniem zagadek kryminalnych.","7,2",9788383713823,https://lubimyczytac.pl/ksiazka/5133239/smierc-w-diamentach
Cassandra,Katarzyna Strawińska,2024-11-27,304,polski,NieZwykłe,"kryminał, sensacja, thriller",papier,50,24,"Książka zawiera opisy przemocy, w tym seksualnej, oraz drastyczne sceny.Tamtego dnia siedemnastoletnia Cassandra Cooper wracała z treningu pływackiego nieco później niż zwykle. Kiedy napotkany mężczyzna poprosił ją, żeby pomogła mu wnieść szafkę do auta, ona się zgodziła.Powinna była posłuchać sygnałów ostrzegawczych, które rozbrzmiały w jej głowie, i odmówić.Siedemnastolatka została porwana i trafiła do rezydencji trzydziestosześcioletniego polityka Klausa Wilsona, stając się jego wymarzonym prezentem urodzinowym.Od tej pory życie Cass przerodziło się w piekło, a dom mężczyzny okazał się jej więzieniem. Czy będzie miała szansę na ucieczkę?Książka zawiera treści nieodpowiednie dla osób poniżej osiemnastego roku życia.","7,8",9788383627564,https://lubimyczytac.pl/ksiazka/5164308/cassandra
Wstążka,Natasza Socha,2024-11-27,216,polski,Purple Book,"kryminał, sensacja, thriller",papier,43,9,"Policjanci wezwani do jednego z poznańskich domów przez kobietę zaniepokojoną brakiem kontaktu z córką i zięciem odnajdują ukrytą pod łóżkiem przerażoną dziewczynkę. Poszukiwania rodziców kończą się tragicznym odkryciem - oboje zostali brutalnie zamordowani, a na ich szyjach ktoś zawiązał purpurowe wstążki. Do akcji wkracza Florentyna Bora ze swoją grupą dochodzeniową. Stają przed niezwykle trudnym wyzwaniem. W tej sprawie bowiem jest więcej znaków zapytania niż odpowiedzi, a to, co udaje im się ustalić, mrozi krew w żyłach.","7,4",9788383107288,https://lubimyczytac.pl/ksiazka/5163587/wstazka
Koniczynka,Natasza Socha,2024-11-27,216,polski,Purple Book,"kryminał, sensacja, thriller",papier,34,9,"Siódmego czerwca dwa tysiące pierwszego roku szesnastoletnia Karolina wyszła z domu i od tamtego czasu nikt jej więcej nie widział. Po ponad dwudziestu latach do sprawy wraca poznański duet śledczy z wydziału spraw nierozwiązanych: Klara Majewska i Antoni Praszyński. Dość szybko odkrywają, jak wiele błędów popełniono podczas poprzedniego śledztwa, ile wątków pominięto i jak bardzo zacierano ślady. Czy śledczym uda się dowiedzieć, kto stał za zaginięciem nastolatki? Czy ustalą, co stało się z dziewczyną i dlaczego?","7,3",9788383107318,https://lubimyczytac.pl/ksiazka/5163586/koniczynka
Veštica,Łukasz Maziewski,2024-11-27,448,polski,Bellona,"kryminał, sensacja, thriller",papier,5,3,"Kosowo. Kraj, w którym aż roi się od emocji. Skrawek ziemi, gdzie nienawidzący się wzajemnie Serbowie i Albańczycy muszą żyć w cieniu Rosji. Świat chce o nich zapomnieć i mieć spokój.Na zwaśnionej ziemi pojawia się nadzieja na lepsze jutro – unijny kontyngent policyjny EULEX, złożony z najlepszych komandosów sił specjalnych. Są między nimi także Polacy. Jeden z nich, oficer elitarnej jednostki Straży Granicznej uwikła się w śmiertelnie niebezpieczną grę wywiadów, której stawką jest życie ludzkie i wojenna burza nadchodząca nad Ukrainę!Książka oparta na prawdziwych wydarzeniach","7,4",5902280955191,https://lubimyczytac.pl/ksiazka/5164108/vestica
Intelektualista,Mateusz Banach,2024-11-27,240,polski,Pan Wydawca sp. z o. o.,"kryminał, sensacja, thriller",papier,21,17,"W świecie nauki i ambicji, gdzie każdy krok może prowadzić do sukcesu lub upadku, Julita Perec staje przed wyzwaniem, które przerasta jej najśmielsze wyobrażenia. ""Intelektualista"" Mateusza Banacha to nie tylko thriller psychologiczny - to głęboka refleksja nad ceną, jaką płacimy za marzenia i intelektualne aspiracje.Julita, młoda i ambitna naukowczyni, opuszcza swoją spokojną miejscowość pod Wrocławiem, by rozpocząć wymarzone studia. Wraz z przyjaciółmi - Witkiem i Ignacym - zanurzają się w świat akademicki, pełni nadziei i zapału do pracy. Jednak sielanka nie trwa długo. Seria tajemniczych samobójstw w ich najbliższym otoczeniu burzy spokój i wprowadza atmosferę niepewności i strachu.Gdy śledztwo prowadzone przez policję utyka w martwym punkcie, Julita i jej przyjaciółka Hania postanawiają wziąć sprawy w swoje ręce. Czy ich amatorskie dochodzenie doprowadzi je do prawdy? A może narazi je na śmiertelne niebezpieczeństwo?Banach mistrzowsko splata wątki kryminalne z psychologiczną głębią postaci. Każda strona ""Intelektualisty"" to krok głębiej w labirynt ludzkich motywacji, ambicji i lęków. Autor, sam będący człowiekiem wielu talentów - od ekonomii po muzykę - tworzy wielowymiarowy obraz środowiska akademickiego, gdzie za fasadą naukowych osiągnięć kryją się ludzkie dramaty i mroczne tajemnice.Czy pragnienie wiedzy i sukcesu może prowadzić do zguby? Jak daleko jesteśmy w stanie się posunąć, by osiągnąć swoje cele? ""Intelektualista"" stawia przed czytelnikiem trudne pytania, jednocześnie wciągając go w wartką akcję pełną nieoczekiwanych zwrotów.Ta powieść to nie tylko emocjonująca zagadka kryminalna. To również przenikliwe studium ludzkiej natury, ambicji i ceny, jaką płacimy za nasze marzenia. Banach, łącząc swoje doświadczenia z różnych dziedzin życia, stworzył thriller, który równie mocno angażuje umysł, co serce czytelnika.""Intelektualista"" to lektura obowiązkowa dla wszystkich, którzy cenią sobie inteligentne thrillery z głębszym przesłaniem. To powieść, która zostaje z czytelnikiem na długo po przewróceniu ostatniej strony, skłaniając do refleksji nad własnymi wyborami i ambicjami.","8,4",9788367910996,https://lubimyczytac.pl/ksiazka/5168919/intelektualista
Efekt domina,Carolina Angelis,2024-11-27,191,polski,Saga Egmont,"kryminał, sensacja, thriller",e-book,4,1,"Szwedzka wyspa, rosyjski spisek i walka o wpływy na Bałtyku.Jackie Philipsson, detektyw z biura śledczego mierzy się z największym wyzwaniem swojej kariery. Niedługo po przerażającym odkryciu o swoim pochodzeniu, staje na czele operacji White Snow. Szwecja jest nękana przez tajemnicze przerwy w dostawie prądu i sabotaże. Czy to dzieło przypadku czy efekt skomplikowanego spisku rosyjskich służb wywiadowczych? Czy Gotlandia jest dla Rosji kluczem do kontroli nad Morzem Bałtyckim? Przed Jackie wyścig z czasem, w którym każde posunięcie może mieć śmiertelne konsekwencje.Opowieść inspirowana prawdziwymi wydarzeniami z dwudziestoletniej kariery autorki w szwedzkich tajnych służbach.Idealna dla fanek i fanów Johna le Carré i Toma Clancy!","7,3",9788728455548,https://lubimyczytac.pl/ksiazka/5168719/efekt-domina
Pakiet Czas zapomnienia,Joanna Jax,2024-11-27,674,polski,Skarpa Warszawska,"kryminał, sensacja, thriller",papier,2,1,"Pakiet powieści od ulubienicy czytelników – bestsellerowej Joanny Jax!Pod koniec lat czterdziestych dochodzi w Berlinie do serii tajemniczych morderstw. Pozornie ofiary nic nie łączy, jednak oficer prowadzący śledztwo odkrywa, że każda z tych osób przebywała w czasie wojny na terenie Afryki Północnej.Brak motywów, niewiele śladów pozostawionych na miejscu zbrodni a także zmowa milczenia sprawiają, że śledztwo utyka w martwym punkcie.Zdesperowany śledczy prosi o pomoc swojego dobrego znajomego, byłego oficera brytyjskiego wywiadu, który spędził na Bliskim Wschodzie wiele, licząc, że ten, dzięki znajomościom w tamtym regionie świata zdoła rozwikłać zagadkę niewyjaśnionych zabójstw. Mężczyzna, który po rozwiązaniu stref okupacyjnych zamierzał osiąść w Wielkiej Brytanii i nigdy nie wracać do przeszłości, postanowił podjąć wyzwanie. Nie spodziewał się jednak, że początek całej historii sięga początku wieku i ma również związek z pewną upalną nocą, kiedy to poznał pełną uroku tancerkę, która niedługo potem złamała mu serce i zrujnowała karierę.","8,0",9788383297088,https://lubimyczytac.pl/ksiazka/5168728/pakiet-czas-zapomnienia
Pakiet Warszawianka,Ida Żmiejewska,2024-11-27,1312,polski,Skarpa Warszawska,"kryminał, sensacja, thriller",papier,0,0,"Bestsellerowa seria od autorki nominowanej do Nagrody Wielkiego Kalibru!WarszawiankaWarszawa. 1885 rok. Pewnej listopadowej nocy znany adwokat zostaje zamordowany w miejskim burdelu. Rusza śledztwo w sprawie jego śmierci. Sprawę – wraz z sędzią śledczym – prowadzi młody rosyjski policjant, który zaledwie przed kilkoma dniami przyjechał do Warszawy z Petersburga. Policjant podczas wykonywania obowiązków, poznaje córkę zmarłego. Mimo początkowej niechęci, między młodymi nawiązuje się nić porozumienia, która z czasem przeradza się w poważne uczucie. Problem tkwi jednak w tym, że panna ma narzeczonego-socjalistę, który czeka w Cytadeli na proces, zaś związki polsko-rosyjskie są w Nadwiślańskim Kraju uznawane niemal za zdradę...Warszawianka. Gdy zgasną światłaMaj 1887 roku. Warszawskim światkiem teatralnym wstrząsa wiadomość, że znana artystka baletu, Zofia Ostrowska została zasztyletowana. Wszystkie poszlaki wskazują na jej ostatniego kochanka, policjanta Aleksandra Woronina. Tymczasem do Warszawy, po prawie półtorarocznej nieobecności, wraz z matką i siostrą, wraca Leontyna Rapacka. Dociera do niej wieść o aresztowaniu Woronina. Panna początkowo nie chce mieć nic wspólnego z tą sprawą, ale dowiaduje się, że ma moralny dług wobec policjanta, gdyż to właśnie on uratował jej rodzinny majątek. Leontyna ma słabość do młodego Rosjanina i nie potrafi uwierzyć w jego winę. Zagrożenie narasta, a pytania się mnożą. Dlaczego Woronin milczy jak zaklęty? Po co do Warszawy przyjechał jego ojciec? Czy w czasach konwenansów jest miejsce na miłość?Warszawianka. Od zmierzchu do śwituKarnawał 1894 roku. Warszawa bawi się w najlepsze. Każdego dnia w wielkich salach i domach prywatnych odbywają się przyjęcia, rauty i maskarady. Matki robią wszystko, aby znaleźć odpowiednich mężów dla córek, a ojcowie liczą ruble przeznaczone na posagi. Radosny nastrój przerywa morderstwo. W trakcie balu w Resursie Obywatelskiej, ginie Józefina Majerowa, wyrocznia w sprawach mody oraz autorka rubryki towarzyskiej w jednej z warszawskich gazet. Zabójca zniknął w tłumie gości, nie zostawiając śladów. Młody sędzia śledczy, Jerzy Szuster, robi wszystko, aby rozwikłać sprawę dziwnej zbrodni. Pomaga mu w tym radca tytularny, Aleksander Woronin. Niestety, wysiłki śledczych nie przynoszą efektu. Nikt nie zna tajemnic zmarłej dziennikarki, motywy zbrodni są niejasne, zeznania świadków wykluczają się wzajemnie, podejrzani mają żelazne alibi, a jedynym dowodem rzeczowym jest stłuczona butelka. Wygląda na to, że w krwawej układance brakuje najważniejszych elementów. Tymczasem ktoś zabija kolejną osobę…Co łączy dwie z pozoru różne ofiary? Czy rozwiązania zagadki należy szukać w teraźniejszości, czy może w zamierzchłej przeszłości? Jaką rolę w sprawie odgrywa Leontyna Rapacka? Czy pierwsze śledztwo Jerzego Szustra ma szanse zakończyć się sukcesem?","0,0",9788383297057,https://lubimyczytac.pl/ksiazka/5168730/pakiet-warszawianka
Murder in the New Forest,Carol Cole,2024-11-27,298,angielski,The Book Folks,"kryminał, sensacja, thriller",papier,0,0,"The first gripping standalone title in a brand new detective seriesA woman’s body lies in the heather, her neck broken. Her horse watches nervously from a few paces away.Despite looking like an accident, it doesn’t take long for DI Callum MacLean, newly arrived in Hampshire from Glasgow, to establish she was murdered.Nor does it take DS Daisy Donaldson, appearing soon after on horseback, long to identify the victim.Mary-Ellen Mitchell was a well-known and seemingly well-liked businesswoman, married to a respected local artist, and part of the close-knit community.The Scottish detective must adapt quickly to his new team, his past experience of policing a tough city jarring with the pace of Fordingbridge and their peculiar ways.But having hoped for respite in the south, and although made welcome by Daisy, Callum soon feels like he’s being used as a pawn in someone else’s game.If Callum can evade the pitfalls and marshal his team, he may well catch the wily killer hiding in the shadows of the woods.MURDER IN THE NEW FOREST is the first novel in a series of mysteries by Carol Cole who, with beautiful prose, deftly transports the reader into the rich tapestry of the southern landscape.","0,0",9781804622797,https://lubimyczytac.pl/ksiazka/5174478/murder-in-the-new-forest
Ulice ciem,Katarzyna Puzyńska,2024-11-26,520,polski,Prószyński i S-ka,"kryminał, sensacja, thriller",papier,231,78,"Warszawa dziś. Zofia myśli, że czeka ją bardzo samotne Boże Narodzenie. Wędrując po mieście, trafia do tajemniczej księgarni. Jej właściciel twierdzi, że ma szczególny dar, dzięki któremu może obdarować każdego klienta taką opowieścią, jakiej ten w swoim życiu akurat potrzebuje. Dziewczyna niezbyt wierzy w takie rzeczy, ale ulega czarowi księgarza i przyjmuje od niego ofiarowany dar. Spotkało ją coś bardzo złego i teraz sama zaczęła pisać powieść. Ma nadzieję, że lektura ofiarowanej książki podziała na nią oczyszczająco. Wkrótce odkrywa, że pomiędzy oboma tekstami istnieje dziwne powiązanie. A uroczy wcześniej księgarz pokazuje zupełnie inną twarz…Warszawa 1939. Wojna wisi w powietrzu, ale mieszkańcy stolicy nadal starają się korzystać z upalnego lata. Jednakże nie dla wszystkich jest ono piękne. Bo choć ulice Śródmieścia toną w kwiatach, w kawiarniach kusząco pachnie kawą, a z dansingów słychać porywające rytmy, to na Woli i w Dzielnicy Północnej nie dzieje się dobrze. Zginęło kilkanaście prostytutek. W obliczu nadchodzącej wojny władze ignorują zniknięcia kobiet, które nazywają upadłymi, więc jedna z nich, Mańka, postanawia działać. Cztery jej koleżanki zniknęły, a tropy prowadzą do bardzo wysoko postawionego mężczyzny. W sprawę zamieszany zdaje się być również pewien księgarz, który oferuje darmowe opowieści.Ulica ciem to nie tylko pełen tajemnic krwisty kryminał. To również klimatyczna wycieczka po dawnej Warszawie, z jej kolorytem i różnorodnością.A przede wszystkim czarodziejska historia o magii książek!","7,3",9788383524290,https://lubimyczytac.pl/ksiazka/5161962/ulice-ciem
Zabójczy Święty Mikołaj,Mavis Doriel Hay,2024-11-26,300,polski,Zysk i S-ka,"kryminał, sensacja, thriller",papier,35,22,"Pozycja obowiązkowa nie tylko dla fanów klasycznych kryminałów.Oczaruje każdego, kto szuka emocjonującej lektury na zimowe wieczory Tak, ciotka Mildred miała rację, oświadczając, że nic dobrego nie może wyniknąć ze zjazdu rodzinnego Melburych. Gdy więc w Boże Narodzenie w wiejskiej rezydencji Flaxmere sir Osmond Melbury, patriarcha rodziny, zostaje znaleziony z kulą w głowie przez gościa przebranego za świętego mikołaja, świąteczna atmosfera zamienia się w chaos. Niemal każda z obecnych osób ma coś do zyskania na śmierci sir Osmonda – tylko święty mikołaj, jedyny człowiek, który miał możliwość oddania strzału, wydaje się nie mieć żadnego motywu. Mieszkańcy i goście przybyli do Flexmere mają swoje podejrzenia co do tożsamości mordercy, a szef policji, który rozpoczyna śledztwo i który dobrze zna całą rodzinę, wkrótce będzie sobie życzył, aby poznać ich dużo lepiej.Zabójczy święty mikołaj, klasyczna zagadka kryminalna rozgrywająca się w wiejskiej rezydencji, została po raz pierwszy opublikowana w 1936 roku.","7,2",9788383354163,https://lubimyczytac.pl/ksiazka/5163628/zabojczy-swiety-mikolaj
Portret mordercy. Świąteczna opowieść kryminalna,Anne Meredith,2024-11-26,300,polski,Zysk i S-ka,"kryminał, sensacja, thriller",papier,32,23,"Lata trzydzieste, dwór przysypany śniegiem i morderstwo w wigilijną noc – czegóż więcej mógłby sobie życzyć miłośnik kryminałów retro?„Adrian Gray urodził się w maju 1862 roku i zginął z rąk jednego ze swoich dzieci w czasie Bożego Narodzenia w 1931 roku”. Tak zaczyna się klasyczna powieść kryminalna, fascynujący portret psychologii mordercy.Co rok w grudniu Adrian Gray zaprasza swoją rodzinę do domu Kings Poplars. Żadne z jego sześciorga dzieci nie darzy go sympatią; kilkoro z nich ma nawet powód, by życzyć mu śmierci. Rodzina zbiera się w wigilię Bożego Narodzenia – a do następnego ranka ich życzenie zostaje spełnione.Ta niekonwencjonalna i intrygująca powieść przedstawia historię tego, co wydarzyło się tamtej mrocznej wigilijnej nocy oraz co morderca zrobił później.","7,2",9788383354170,https://lubimyczytac.pl/ksiazka/5163627/portret-mordercy-swiateczna-opowiesc-kryminalna
Ofiara,Anna Potyra,2024-11-26,304,polski,Zysk i S-ka,"kryminał, sensacja, thriller",papier,39,24,"Żeby zdążyć, trzeba zanurzyć się w mroki przeszłości…Ewa Karpińska i Tomasz Branicki mają za sobą burzliwą przeszłość. Kiedyś łączył ich płomienny romans, niestety gorące uczucie nie przetrwało próby, jakiej zostali poddani. Ich związek rozpadł się. Zostały po nim żal, tęsknota i wiele niewypowiedzianych słów.Teraz okazuje się, że to nie wszystko. Jest jeszcze Anastazja, ich nastoletnia córka, która właśnie została uprowadzona dla okupu.Ewa w swojej desperacji zwraca się z prośbą o pomoc do Tomasza. Były komandos jest jedyną osobą, która ma wystarczające umiejętności i doświadczenie, by wyrwać dziewczynę z rąk porywaczy. Tomasz bez chwili wahania rzuca wszystko i staje u boku Ewy, by stoczyć walkę o najwyższą możliwą stawkę.Szybko okazuje się, że nic w tej sprawie nie jest tym, na co wygląda. Aby dotrzeć do Anastazji, Ewa i Tomasz muszą dotrzeć do samego jądra mrocznych tajemnic sprzed lat. Zrobią wszystko, żeby uratować córkę. Czy zdążą?","7,7",9788383354231,https://lubimyczytac.pl/ksiazka/5163626/ofiara
Heavy Are The Stones,J.D. Barker,2024-11-26,312,angielski,Hampton Creek Press,"kryminał, sensacja, thriller",e-book,1,0,"Facing the truth can be deadlier than facing the killer.Ten days to keep a lie.Ten plagues if you deny.Ten ways to watch them die.Five years ago, when Detective Jena Campbell put the Leviticus Killer behind bars, she locked her darkest secret away with him. Something never meant to surface. Something better left to rot with the madman who had destroyed so many lives.When a strange man calling himself Azrael appears on social media with threats to unleash ten plagues, ten deaths, in ten days, unless Leviticus is released, Jena is forced to reopen that door and face her past.Unable to share what she knows, she turns to the only man who can help her find Azrael before he kills again, the man she condemned. Jena quickly learns the only thing more terrifying than facing him, is facing herself.","8,0",,https://lubimyczytac.pl/ksiazka/5119646/heavy-are-the-stones
Zakonnica z Krakowa,Andrzej F. Paczkowski,2024-11-25,260,polski,Wydawnictwo WasPos,"kryminał, sensacja, thriller",papier,44,20,"Anka dorasta w Węgrowie na Mazowszu. Od dzieciństwa różni się od sióstr, bardziej zachwyca ją praca i piękno przyrody. Z Adamem, sąsiadem zza płotu, łączy ich wyjątkowa więź, która z czasem przeradza się w głębsze uczucie. Anka jednak przeczuwa, że nigdy nie wyjdzie za mąż. Pewnego dnia wydarza się coś, co diametralnie odmienia jej życie. Dziewczyna postanawia zostać zakonnicą, ale nie wie, że droga, którą wybrała, stanie się dla niej koszmarem. Niespełniona miłość, odmienność, ludzkie okrucieństwo, uwięzienie i choroba, która staje się ucieczką od zła. Powieść inspirowana prawdziwą historią uwięzienia mniszki z Krakowa - Barbary Ubryk. W drugiej połowie XIX wieku Polskę i Europę poruszyła wiadomość o uwięzionej w skandalicznych warunkach mniszce. Jako że sprawa dotyczyła Kościoła, do opinii publicznej przedostawało się bardzo niewiele informacji. Andrzej F. Paczkowski, bazując na tych skąpych faktach, stworzył własną historię losów Barbary Ubryk. Historię przejmującą, chwytającą za serce… Gorąco polecam, Barbara Mikulska, pisarka.","7,9",9788382906158,https://lubimyczytac.pl/ksiazka/5166041/zakonnica-z-krakowa
